eV mean d xd comp0 comp1 comp2 comp3 comp4 comp5
503.381878372722 991.265380859375 4147.3065882313795 29.0 -0.0010436512478651384 0.03499934679804552 -0.05306751149746565 0.008167045793867886 0.05147903776704005 -0.05928948994122097
503.70550295382054 989.4339599609375 4147.3065882313795 30.0 -0.0008710834571803241 0.03568884068221219 -0.05297667902630916 0.010829064366644778 0.05819958099389693 -0.06255259918163388
504.0291275349191 988.717529296875 4147.3065882313795 31.0 -0.0008431988954827915 0.03649599646888259 -0.05392997575183815 0.009787487292677739 0.05229706926676447 -0.0640102216968744
504.35275211601765 988.4238891601562 4147.3065882313795 32.0 -0.0006278768241157032 0.03609938434323244 -0.053761703987682756 0.013640082873129719 0.05124878908842173 -0.058413494168986946
504.6763766971162 988.9451904296875 4015.8700875282966 33.0 -0.0007007904545197276 0.035394824403312694 -0.05316231396525324 0.010446501333115362 0.05262128279391331 -0.06148116730978568
505.00000127821477 986.8407592773438 4015.8700875282966 34.0 -0.0007687365404420145 0.03543285153318334 -0.05055192118248082 0.013306957596534882 0.05629494213427239 -0.0681196015030007
505.3236258593133 985.6192016601562 4015.8700875282966 35.0 -0.00045530737399168664 0.03553146121272472 -0.0516425247890312 0.011206457587751597 0.05068157932651448 -0.0597093617383905
505.6472504404119 983.3697509765625 4015.8700875282966 36.0 -0.000572972723434979 0.035428018710150735 -0.050594523205963825 0.010681683306396988 0.0484556836627081 -0.06789916020259326
505.97087502151044 981.6219482421875 4015.8700875282966 37.0 -0.00010651017279551635 0.0352551823570525 -0.05163448802744422 0.007346648929667082 0.04305101006929669 -0.06032927209500402
506.294499602609 980.0109252929688 4015.8700875282966 38.0 -0.000604527467361631 0.034319993471502074 -0.05420560280901483 0.007906291788162781 0.039301501534182846 -0.05195202473657743
506.61812418370755 979.1273803710938 4015.8700875282966 39.0 -0.0002694412437056716 0.034232883313145945 -0.0526847224606923 0.007120856131856466 0.038144933770227984 -0.05414159234680236
506.9417487648061 978.025146484375 4015.8700875282966 40.0 4.242095578398772e-05 0.035388271223060146 -0.05103199637831177 0.008276663671162874 0.041937853160843475 -0.052915259098998045
507.26537334590466 976.5953979492188 3676.5248863819975 41.0 -0.0003454444420129075 0.03526744327098601 -0.05001163072644728 0.008094330344228793 0.04093297086262643 -0.043976241950494675
507.5889979270032 975.1530151367188 3676.5248863819975 42.0 -0.00030177019171067607 0.03556439541568596 -0.05188428190710331 0.008211279203513173 0.035790657948210805 -0.03549710774003366
507.9126225081018 972.4924926757812 3597.0541240092994 43.0 -0.0004892309404950139 0.03506191387660933 -0.053169800008577024 0.004875984478115363 0.05002806394232353 -0.02918895334581093
508.23624708920033 971.9338989257812 3597.0541240092994 44.0 -0.0002551643075597062 0.03470565576020969 -0.05244613681971408 0.006926298130457305 0.05363728105929877 -0.023959432741665787
508.5598716702989 970.6535034179688 3597.0541240092994 45.0 -0.00018786191293637016 0.03505113034117031 -0.05245484838333761 0.00458488177511745 0.053687243963383924 -0.014370850167680865
508.88349625139745 970.3441162109375 3597.0541240092994 46.0 0.00013066927801589 0.03446656850394585 -0.05503449758114355 0.0034174766651408994 0.055011466095243156 -0.020930853104623462
509.207120832496 971.009521484375 3597.0541240092994 47.0 4.8587661917582066e-05 0.034238547303905256 -0.05607690265625067 0.003113839648663527 0.05640529394218011 -0.008741985067914024
509.53074541359456 972.1102294921875 3597.0541240092994 48.0 0.0009309006554882383 0.03637597070858359 -0.05611541712746165 0.001883750598774606 0.06019841649258872 -0.004211417252250077
509.8543699946931 974.3257446289062 3597.0541240092994 49.0 0.001825051804611446 0.03745270642706316 -0.05738805051568165 0.0017275425518751826 0.06601162659470389 0.002381267664636697
510.1779945757917 981.7264404296875 3597.0541240092994 50.0 0.0038141726855545352 0.03899234912674635 -0.06276720866955708 -0.0035012299031216484 0.0692872713203014 0.021644639206801753
510.50161915689023 992.3927001953125 3597.0541240092994 51.0 0.006107338618366089 0.04030073183066371 -0.06624510548698563 -0.003225933565654568 0.07736367731058479 0.0326651230931058
510.8252437379888 1001.7634887695312 3597.0541240092994 52.0 0.008947168448796793 0.041978688394228074 -0.07328407808651362 -0.011716957130945256 0.07257417555298326 0.0593922138721012
511.14886831908734 1010.4536743164062 3597.0541240092994 53.0 0.010917041714026755 0.04323569519339731 -0.07515055261484938 -0.0139935361181724 0.07594613350159386 0.07404317783955736
511.4724929001859 1012.860107421875 3597.0541240092994 54.0 0.011608675511755599 0.04434603447307425 -0.07547554846842443 -0.019665511713317676 0.07326055203082824 0.0900171995307023
511.79611748128445 1013.6627807617188 3547.5562658410017 55.0 0.012043284214411101 0.04277341141384759 -0.07619869484206665 -0.023205021833652417 0.0703844723643555 0.08679552186557046
512.119742062383 1011.192138671875 3547.5562658410017 56.0 0.011947388638617336 0.04053595019215984 -0.07414956985988715 -0.019336321506176646 0.06889395751762778 0.08074960465968306
512.4433666434816 1009.2499389648438 3547.5562658410017 57.0 0.011734624724796817 0.0399609068651598 -0.0718428260506332 -0.022217534964342315 0.07493209117570904 0.06208836469433437
512.7669912245801 1007.478515625 3547.5562658410017 58.0 0.011108479028634972 0.03938198273468696 -0.07379391317047576 -0.0231291969644849 0.08723184535786696 0.04862471226509974
513.0906158056787 1005.6281127929688 3547.5562658410017 59.0 0.010938515780943108 0.03775327456117407 -0.07027121991678076 -0.02145308622935743 0.08900236446915744 0.03008428840898186
513.4142403867772 1005.41357421875 3547.5562658410017 60.0 0.010841710170948256 0.03794422832948616 -0.06902569045816412 -0.022985481874528247 0.08514427942123497 0.005662423126442969
513.7378649678758 1007.1044311523438 3547.5562658410017 61.0 0.01065657441488401 0.03747233258252051 -0.06763686250062324 -0.0264052408086591 0.09449468349147427 -0.013510092809871888
514.0614895489744 1012.283447265625 3169.3541005584693 62.0 0.011490624931715529 0.03734556302140083 -0.06537886240074979 -0.02513693502823053 0.09791927227535617 -0.019682194445800983
514.3851141300729 1020.810546875 3169.3541005584693 63.0 0.011722009731786982 0.037004032228142504 -0.06398434356654566 -0.024629330262159473 0.09446838040227343 -0.03660507023958196
514.7087387111715 1034.25244140625 3169.3541005584693 64.0 0.012142547243749486 0.037720074198142044 -0.06182530639838679 -0.028997932273871988 0.1095357436029667 -0.041872619913151686
515.03236329227 1051.8048095703125 3169.3541005584693 65.0 0.012501671394696575 0.03760530269944639 -0.05765692473149081 -0.03631989346879911 0.10952685802917303 -0.053731175227164835
515.3559878733686 1074.261474609375 3169.3541005584693 66.0 0.011432331468868613 0.040112922186356564 -0.05045879900226719 -0.034342406369504544 0.10495478822016563 -0.0658281726786001
515.6796124544671 1102.00927734375 3169.3541005584693 67.0 0.009531294949526307 0.04288825687661802 -0.04575037203046375 -0.03858554488195062 0.10721984695747404 -0.07491802546829623
516.0032370355657 1134.2991943359375 3125.3382647869284 68.0 0.005664036805141191 0.046806069841093624 -0.031257252499822696 -0.034023253606735845 0.10725741142505356 -0.08006563477380714
516.3268616166642 1165.15283203125 3125.3382647869284 69.0 0.0008671193558615137 0.04847405849690288 -0.013195057943388374 -0.03287116811031064 0.11208122555161935 -0.08964592502858322
516.6504861977628 1191.125244140625 3125.3382647869284 70.0 -0.0049765947004279205 0.050976163727471935 0.0056161804298038055 -0.02813732337685952 0.1114575504459128 -0.09527733150645346
516.9741107788614 1213.6456298828125 3125.3382647869284 71.0 -0.011703973659898344 0.053570288684173954 0.024051770232570976 -0.02505330999254935 0.09136909604008744 -0.1178181886647953
517.2977353599599 1235.7115478515625 3125.3382647869284 72.0 -0.017949108742060172 0.05387206881686042 0.04446414904480835 -0.019147414232645314 0.0811698197522474 -0.1271482977236584
517.6213599410585 1256.818115234375 3125.3382647869284 73.0 -0.02466246531357613 0.05480765669377259 0.05960067929839021 -0.015646008703498422 0.06899605904971085 -0.1341820512798067
517.944984522157 1272.9532470703125 3125.3382647869284 74.0 -0.029882408634869285 0.05454212916979959 0.07306171760722709 -0.01023496067346028 0.05997396861222223 -0.1441257935327441
518.2686091032556 1284.4466552734375 3005.6866812791386 75.0 -0.0331146758971034 0.05489775900194978 0.08525628205480712 -0.009148658207664622 0.037372410899750484 -0.13943673458257472
518.5922336843541 1280.5357666015625 3005.6866812791386 76.0 -0.035203426413870656 0.05438559677643123 0.0883223043122079 -0.009865523556607213 0.017304415210471734 -0.13951442634790542
518.9158582654527 1265.8043212890625 3005.6866812791386 77.0 -0.033895196633981356 0.05276185582450141 0.0827787474528452 -0.013434524013865282 0.009455177682763554 -0.10946905660572734
519.2394828465513 1243.0743408203125 3005.6866812791386 78.0 -0.030061114170285452 0.05109725250329396 0.06960618102535342 -0.009352971444104859 0.012727353409686195 -0.08305629008443657
519.5631074276498 1217.388671875 3005.6866812791386 79.0 -0.02501497602652193 0.04995256052406737 0.05487483566038994 -0.014887072500729168 0.009696351325281235 -0.06523895494109605
519.8867320087484 1188.076416015625 3005.6866812791386 80.0 -0.01858622984959274 0.04770502967413535 0.03757997968287176 -0.016078598659440092 0.02128506653155637 -0.044920697442445166
520.2103565898469 1165.8375244140625 3005.6866812791386 81.0 -0.012807404215950476 0.04687375047687049 0.021481997754199292 -0.015755559850541445 0.03071892502456093 -0.03198472238591219
520.5339811709455 1144.2301025390625 3005.6866812791386 82.0 -0.009298976167105484 0.04500276963852342 0.010432368289773704 -0.02285103469164174 0.043239855050013855 -0.012218700317844798
520.857605752044 1129.8726806640625 2927.611063712455 83.0 -0.006582033719278884 0.043590075657739 0.002769401003449612 -0.022326603781170195 0.05244740325957417 -0.0035514346127409613
521.1812303331426 1121.3021240234375 2927.611063712455 84.0 -0.004447456336342321 0.044634896089452404 -0.003128538859869247 -0.02106167482943847 0.06851080990364436 0.012319643889571637
521.5048549142412 1117.18505859375 2927.611063712455 85.0 -0.0030324646142599813 0.04422982136744128 -0.0066468893745607275 -0.01869591935154376 0.07619431279948291 0.022747527456398724
521.8284794953397 1117.179931640625 2927.611063712455 86.0 -0.002289084130373865 0.04377950250224528 -0.00782921366813806 -0.02574015674797721 0.07884879626467846 0.04910715983678432
522.1521040764383 1120.2799072265625 2927.611063712455 87.0 -0.0022050093184901045 0.04479566880209779 -0.0066407263821986265 -0.029714204730384886 0.07188601546841125 0.06431999528999077
522.4757286575368 1125.3892822265625 2927.611063712455 88.0 -0.0031257509605877878 0.04683378277795176 -0.002319250218104713 -0.02478289284413813 0.07346226298720529 0.07140457437840908
522.7993532386354 1132.6357421875 2896.6773269848845 89.0 -0.004991820370814281 0.04703991401897142 0.004452532792073044 -0.018213304836899844 0.0681739894523645 0.08321337440992477
523.1229778197339 1141.9874267578125 2896.6773269848845 90.0 -0.008171879201161313 0.047534834240367925 0.012841092716086853 -0.015602776245382281 0.06880877171708508 0.08759726944919556
523.4466024008325 1151.703857421875 2896.6773269848845 91.0 -0.012750154737773405 0.047544909415472555 0.026790481135478987 -0.010478414672335224 0.06363134761228093 0.07862696928867527
523.770226981931 1160.4896240234375 2896.6773269848845 92.0 -0.018234909919534834 0.049362088205733484 0.039569487838764524 -0.010160810589619868 0.051849473384144 0.07466518871807663
524.0938515630296 1168.0076904296875 2896.6773269848845 93.0 -0.023269340674413535 0.04750331809223109 0.05229744343076445 -0.005156884776984054 0.04104433887192455 0.07354536643149018
524.4174761441282 1172.1446533203125 2896.6773269848845 94.0 -0.02690590325460149 0.0482953544690819 0.06153037936098434 -0.00302514362228866 0.023955731871136126 0.08286283500194405
524.7411007252267 1178.6959228515625 2759.5764666230375 95.0 -0.02959792676963924 0.04796216847903784 0.06996805159537156 0.0017216473282752063 0.0005299134155001302 0.09940004870149534
525.0647253063253 1180.3076171875 2759.5764666230375 96.0 -0.030165800714817725 0.04865493567781834 0.07460345291488919 0.0008178210966055803 -0.01831098525350406 0.10206788796262324
525.3883498874238 1179.2840576171875 2702.437038695823 97.0 -0.029307203150025562 0.04860715590887774 0.07069482648992546 -0.0022236772932698236 -0.028069286291086806 0.1262319374281353
525.7119744685224 1175.3740234375 2702.437038695823 98.0 -0.027728132026180505 0.04938182346765618 0.066107739340514 -0.002573312599035867 -0.029781526791711452 0.1314744229952424
526.0355990496209 1168.9112548828125 2702.437038695823 99.0 -0.025358243698524022 0.04964999308899467 0.05611606492802004 -0.007747275864975359 -0.035208201060111195 0.12982703860446906
526.3592236307195 1160.9063720703125 2702.437038695823 100.0 -0.022771970653068317 0.04917262838222569 0.05079972070305655 -0.004356805674408308 -0.04208359140266555 0.13224185646048958
526.682848211818 1153.608154296875 2702.437038695823 101.0 -0.020530002880180497 0.04758069192000446 0.041914180621741265 -0.0018363559845314906 -0.03393243017378067 0.13101315322733778
527.0064727929166 1144.764404296875 2702.437038695823 102.0 -0.01875604732864968 0.04682931808875995 0.03842675136613361 -0.007502724784939383 -0.02198737807947073 0.12158357971205552
527.3300973740152 1137.8741455078125 2702.437038695823 103.0 -0.018495208881902283 0.04608502246881231 0.03387939715488518 -0.008517964927115852 -0.023936102301108108 0.1212686194842124
527.6537219551137 1128.5867919921875 2702.437038695823 104.0 -0.018093825099204038 0.04601650185316231 0.03262319086115702 -0.01017528422838899 -0.015473307388851986 0.10980975701233904
527.9773465362123 1119.3826904296875 2625.8272270923826 105.0 -0.01708371886176008 0.04549175821598301 0.027356112026083148 -0.008794931958055313 0.0005719529432306573 0.11791776974071456
528.3009711173108 1107.6268310546875 2625.8272270923826 106.0 -0.015316221668801679 0.044349562552053634 0.02130399389600471 -0.010357587551067164 0.004922279522066382 0.10299296923967874
528.6245956984094 1095.827392578125 2568.114665332381 107.0 -0.013127041353195775 0.044433206689433666 0.0127689894020701 -0.006983625423246457 0.01940090870413275 0.09774589367645779
528.948220279508 1083.5068359375 2568.114665332381 108.0 -0.01031516113749316 0.04274146271173348 0.003236483393758848 -0.011535255333198388 0.01651578068863186 0.08970717283600932
529.2718448606065 1071.54833984375 2568.114665332381 109.0 -0.007442829795069021 0.04214239076756698 -0.006909502523638691 -0.01516833321509334 0.021985826595841296 0.08828894943460062
529.5954694417051 1060.4114990234375 2568.114665332381 110.0 -0.005011402279502539 0.04138207999462601 -0.01149245710734876 -0.015652088404919738 0.018651117399422407 0.09167797730384397
529.9190940228036 1050.2137451171875 2568.114665332381 111.0 -0.002488699612809637 0.04141360511657779 -0.020671366351309086 -0.019181525287651765 0.025032858354065282 0.07797810197802972
530.2427186039022 1041.075439453125 2568.114665332381 112.0 -0.000315453930791497 0.04087690800394692 -0.025287537837187988 -0.018288178327068392 0.027941863859285536 0.07277455248922432
530.5663431850007 1034.0504150390625 2568.114665332381 113.0 0.0013451704593702202 0.0401881584809225 -0.028026271312172887 -0.017963323542150085 0.0282969312433986 0.06705739068164826
530.8899677660993 1026.608642578125 2498.570941479978 114.0 0.0024821963041109217 0.03913741793616278 -0.030126094518144454 -0.014436643018480922 0.03419509183202106 0.060300954533755446
531.2135923471978 1022.5402221679688 2458.1205673639283 115.0 0.002625173947989511 0.039446889759419526 -0.03320346563062311 -0.016632840564475948 0.04015424403276023 0.04906684697971721
531.5372169282964 1021.5121459960938 2458.1205673639283 116.0 0.0025227773262812368 0.03892934005671254 -0.029566984209817807 -0.014657493064893043 0.04994866799184854 0.03208346601200759
531.860841509395 1020.182861328125 2458.1205673639283 117.0 0.0022112844393392278 0.04032576131861173 -0.031458160905907445 -0.010272109170929801 0.04564584221128247 0.011076918385535043
532.1844660904935 1021.6024169921875 2458.1205673639283 118.0 0.0011625806232519902 0.040311651329538144 -0.02676079910864036 -0.011644408459630396 0.05163421757622372 0.001589745402563815
532.5080906715921 1023.994873046875 2458.1205673639283 119.0 -0.00021382054729918848 0.04029735677721574 -0.02118713031684035 -0.011348527439256831 0.05027206043759855 -0.009638439947585635
532.8317152526906 1027.6768798828125 2458.1205673639283 120.0 -0.0024315702269196724 0.040044360847350406 -0.018917503880978747 -0.011014818078657033 0.05134068206153755 -0.011825166385728343
533.1553398337892 1030.416259765625 2458.1205673639283 121.0 -0.0038360075075905614 0.03990286615546865 -0.012692367929881735 -0.008314164170764044 0.0398665993383682 -0.013669110520510135
533.4789644148877 1034.4840087890625 2458.1205673639283 122.0 -0.005351651248606367 0.0407652419206403 -0.011512603842817595 -0.01136557570841455 0.03696772257360703 -0.020571622280486316
533.8025889959863 1037.3924560546875 2458.1205673639283 123.0 -0.0065611387813944815 0.04104959558243322 -0.007297479449550285 -0.006287396105725215 0.026153272420779982 -0.023706999174292993
534.1262135770849 1041.1075439453125 2458.1205673639283 124.0 -0.006934775621025135 0.04154945436380928 -0.004959645887024283 -0.005174956467926865 0.036890354901950154 -0.027671162187608116
534.4498381581834 1042.611572265625 2421.726628606991 125.0 -0.007792062602738173 0.042049302364916816 -0.0017672889079780217 -0.007180674240790132 0.0394399347101115 -0.025366037384116514
534.773462739282 1045.2891845703125 2421.726628606991 126.0 -0.008533023963120058 0.04275066485818586 -0.0013213574537756902 -0.0064284357424329915 0.02445048192201326 -0.024687780199075606
535.0970873203805 1046.8448486328125 2421.726628606991 127.0 -0.008713389413783199 0.0424744120384161 -0.005589366996098605 -0.004235492454591921 0.02718081576622862 -0.023888408350144035
535.4207119014791 1047.3529052734375 2421.726628606991 128.0 -0.008845985981990786 0.04234045751108018 -0.0033544618501028887 -0.005207915405041869 0.027000337571416243 -0.026569961453837457
535.7443364825776 1049.2462158203125 2421.726628606991 129.0 -0.009300666647153922 0.04291555437001088 0.0005183476687599168 -0.00928779446588613 0.0292404120444537 -0.01994122386757982
536.0679610636762 1049.876953125 2409.387984251421 130.0 -0.009448063112906246 0.04244797956796742 0.0016849595403928227 -0.011953099262462217 0.030532929519487124 -0.022147715231571382
536.3915856447748 1049.93603515625 2409.387984251421 131.0 -0.009567411504230414 0.04236100667897204 0.0040873607954415095 -0.012268027175810315 0.0265138377562886 -0.015975620619121153
536.7152102258733 1050.7567138671875 2409.387984251421 132.0 -0.009997761622099813 0.04163163520861649 0.006823306470713298 -0.009160494664761027 0.03510498714691154 -0.01882085168969875
537.0388348069719 1049.9437255859375 2409.387984251421 133.0 -0.009957368353966402 0.04121536361437378 0.007931310842307781 -0.006735046945463826 0.029778512916374553 -0.007802535690144242
537.3624593880704 1049.68310546875 2409.387984251421 134.0 -0.009790033926427535 0.04157680890453842 0.007447432550014374 -0.0051019428228637476 0.028744670668164142 0.004607381487661929
537.686083969169 1051.8585205078125 2409.387984251421 135.0 -0.010236628047817721 0.04115064998382319 0.010279181366348351 -0.004785640127452996 0.030586177836398293 0.00797149602906548
538.0097085502675 1051.7720947265625 2409.387984251421 136.0 -0.010702100068366575 0.04218339298839032 0.010878724861207428 -0.005333628086631464 0.029112803396875653 0.008498735218807642
538.3333331313661 1053.836181640625 2409.387984251421 137.0 -0.010772757730147964 0.04222187514427693 0.011016900885607308 -0.011297101531903634 0.03514934362379542 0.021205061564890503
538.6569577124646 1054.378662109375 2409.387984251421 138.0 -0.011127945312941553 0.04330050547670601 0.010019257017894977 -0.013187890500885651 0.035363106571968006 0.02557239056333201
538.9805822935632 1056.0751953125 2409.387984251421 139.0 -0.010807927256425381 0.04262748823084884 0.013944259752844617 -0.011845287368681559 0.03885043382909642 0.031110330696742804
539.3042068746618 1056.50244140625 2259.0575558102933 140.0 -0.011455404241308444 0.04168891903528282 0.018494361582335608 -0.01210252630485483 0.035676509292997184 0.02496646186754137
539.6278314557603 1057.1702880859375 2155.1597489669302 141.0 -0.011838525416307616 0.0423869529310058 0.01936722740352481 -0.009632382261511868 0.032869632230805586 0.025285740480804356
539.9514560368589 1057.3525390625 2155.1597489669302 142.0 -0.012111934283763465 0.044671532146869426 0.018757476785694532 -0.011935481111418574 0.03439288684442353 0.023494129433620985
540.2750806179574 1057.6038818359375 2155.1597489669302 143.0 -0.012141147253017376 0.0436395135892393 0.01772276037442326 -0.006363749362379091 0.03370357509317716 0.013798448629501879
540.598705199056 1059.3109130859375 2155.1597489669302 144.0 -0.011889688020764093 0.04303434706214417 0.014630620585589909 -0.006528934148908203 0.03565304506656357 0.019388911241769873
540.9223297801545 1061.2703857421875 2155.1597489669302 145.0 -0.01152197391669913 0.042385527008467865 0.013112976602302437 -0.0062854207382520965 0.0313251609601328 0.028674871448594926
541.2459543612531 1063.9022216796875 2155.1597489669302 146.0 -0.010943274107690347 0.04355138392352318 0.01394507313953467 -0.007726708621580805 0.0277431214662157 0.029153093361189892
541.5695789423517 1063.7158203125 2155.1597489669302 147.0 -0.010784454256989288 0.04341684257552094 0.012702811329555905 -0.00600719531500585 0.02074222757097522 0.028765846962215912
541.8932035234502 1063.40625 2155.1597489669302 148.0 -0.009878531640768868 0.04300111597214835 0.013294225538674655 -0.009451939408006474 0.017993467547599482 0.03046865135482602
542.2168281045488 1060.68701171875 2155.1597489669302 149.0 -0.00963073886189512 0.04236882486322989 0.012726901412228066 -0.009093716910173789 0.018346376632408366 0.01520761887858281
542.5404526856473 1058.206787109375 2155.1597489669302 150.0 -0.009639046034628247 0.043208523954301616 0.010202445729550395 -0.010239611856585583 0.005835636133764939 0.015096742683298178
542.8640772667459 1056.2843017578125 2155.1597489669302 151.0 -0.00946457255089858 0.04284530946112045 0.00860669353202277 -0.006052725955906224 0.016332272885066605 0.015111204624984182
543.1877018478444 1053.5921630859375 2155.1597489669302 152.0 -0.00968774654783666 0.04205237710162445 0.008125754378029149 -0.00780346025171042 0.024564932052631886 0.013352890095183288
543.511326428943 1051.2088623046875 2155.1597489669302 153.0 -0.009431230741788449 0.04195427510366621 0.01028506242141909 -0.009383104398082208 0.027796485040003895 0.02187517363862765
543.8349510100416 1048.7110595703125 2155.1597489669302 154.0 -0.009335390239399045 0.042223529793181905 0.006390203850127883 -0.008884808180003485 0.037280026192121736 0.025735300406504544
544.1585755911401 1049.60791015625 2155.1597489669302 155.0 -0.009477707167253763 0.04220521583248334 0.0093385566293196 -0.009733732287302808 0.033684764920181805 0.015064981144046856
544.4822001722387 1049.9267578125 2131.501514101737 156.0 -0.010018382417385292 0.04183378082105298 0.008435881914074534 -0.010768067615678306 0.01638744554828104 0.019246603107067498
544.8058247533372 1048.92919921875 2088.871344554352 157.0 -0.01009363892902185 0.04305308543233221 0.01138242734160502 -0.009297089023971932 0.021110296537020505 0.018270070721514438
545.1294493344358 1048.958984375 2088.871344554352 158.0 -0.010417400633446731 0.04284289199558105 0.011909286262234869 -0.011449205626119941 0.021318236562605727 0.015072194526554063
545.4530739155343 1049.6209716796875 2088.871344554352 159.0 -0.010432463327607399 0.04348897794918265 0.011102578166182493 -0.014147852743527308 0.02177811743779869 0.00664956547928109
545.7766984966329 1047.929443359375 2088.871344554352 160.0 -0.010191153251215827 0.043368473013858516 0.010720892236858202 -0.0064114274882761954 0.02090402926572097 0.02130678340518672
546.1003230777314 1050.174072265625 2088.871344554352 161.0 -0.010160691864721632 0.04414040747117326 0.01353082763446941 -0.006446091014626802 0.014232723363719745 0.010373604973449706
