db20 dct db10 fourier sym10 rTab db3 sym3 sym20
0.6237502532951671 0.00437734927547701 0.17922132510714314 0.004904530614213862 0.10204564435020863 0.036000000000000004 0.015040521995944203 0.01504052199596552 0.5761599860903878
0.6171300174532943 0.004351161165211065 0.16740302593701628 0.004868003530588464 0.09160817591502007 0.037 0.014794062499660147 0.014794062499683304 0.5606103549952086
0.6075527065522254 0.004324591746363932 0.15627631842455703 0.004832023802310917 0.08270932593579952 0.038 0.014568762472981516 0.014568762473005243 0.5472955130954856
0.5975827791927948 0.0043000509093157014 0.14340931053260997 0.004799564562022002 0.07367475954105625 0.039 0.01433463033919639 0.014334630339218892 0.5334475285721844
0.5885446691986852 0.00427638400716879 0.13313070668657026 0.004766859274156017 0.06902124092683531 0.04 0.014120963417136433 0.014120963417161009 0.5203334907593674
0.5753120184684369 0.004253276679982481 0.12072789958030351 0.004736625609404615 0.06269286840787366 0.041 0.01392141999744565 0.013921419997471625 0.5086645455411539
0.5666363879672925 0.004230827129379316 0.11008474884347973 0.004706594200832476 0.05681855957573766 0.042 0.013698932919041994 0.013698932919073706 0.49888640863349354
0.5557788309640176 0.004208124956754714 0.0987997467689344 0.0046776605809207865 0.05319826305378242 0.043000000000000003 0.013501026523211586 0.013501026523244024 0.49164572272262164
0.5465069385610986 0.00418697964801679 0.0873997688515751 0.0046515645056508384 0.049941558037754075 0.044 0.01329413865446577 0.01329413865449699 0.47540635048780827
0.5342458743758648 0.004166508485101291 0.07736287055635416 0.0046256180329330545 0.048814647439203475 0.045 0.013125854461682903 0.01312585446171389 0.46212972709063643
0.5219429818877293 0.004146664997370372 0.07133666139472696 0.004601509508895644 0.04716912705216078 0.046 0.012941286146487504 0.012941286146517043 0.45060818267479985
0.5142294663416395 0.004127260366336959 0.0660620904058143 0.004577139634405678 0.04575863819644705 0.047 0.012784276323299306 0.012784276323325202 0.4366761353407173
0.505970058814208 0.004107538185122898 0.06068333918972879 0.004552874871298558 0.04427273245293559 0.048 0.01263025860945404 0.012630258609480782 0.4247161845596123
0.4987716399169159 0.004089146851729667 0.05454148772419856 0.0045306755571800725 0.04274951753160176 0.049 0.012457123987752212 0.012457123987781924 0.411368582704424
0.490439807338672 0.004071189463613205 0.05116950155812616 0.00450804208843299 0.04119281276496325 0.05 0.0122855015295067 0.012285501529536514 0.400863723073258
0.4819064914270723 0.004053639250266285 0.048212870302349733 0.004487101310750578 0.04004704101422778 0.051000000000000004 0.01210209419289236 0.012102094192919088 0.39311196215813005
0.47516729816922837 0.004036413123345461 0.0461844367940291 0.0044659126395632165 0.038899296541134526 0.052000000000000005 0.01194141754813957 0.011941417548170104 0.3855704766533939
0.46824100187242534 0.00401887979627907 0.044154711087984855 0.00444500905105219 0.03761388042740397 0.053 0.011797764693340299 0.01179776469337188 0.3783925704476031
0.45982748585242994 0.004002398972228804 0.04240163635546615 0.004425742880994425 0.03658494191797615 0.054 0.011650079734550381 0.011650079734582873 0.3713252391870715
0.4569366126537548 0.003986159016265968 0.03990612725594688 0.004407250825956526 0.035260474140401725 0.055 0.011516883723983344 0.011516883724015617 0.36376227980633297
0.4489338082327341 0.003970279953137294 0.038001026626589995 0.004387590794500198 0.03417739733522418 0.056 0.01137719236978357 0.011377192369813627 0.35624564612900844
0.44068023907637516 0.003954713054689856 0.0368250252844607 0.004368950689196722 0.033085929940550075 0.057 0.011261999841208837 0.011261999841240168 0.35062023674144643
0.43327561818723237 0.003938756034703465 0.03589850534761987 0.004351510766161316 0.032281284007839466 0.058 0.011121670691152923 0.011121670691185198 0.34420733880605103
0.4289320430332678 0.003923703198747376 0.03505653794175167 0.004333391528214062 0.031407069719659286 0.059000000000000004 0.010994936219096571 0.010994936219128967 0.3375003560395108
0.42259129436235904 0.003908927369526995 0.03390972758505387 0.004317140674080648 0.030556378946713626 0.06 0.010860129250930313 0.010860129250963083 0.3310036921886186
0.4160827543726052 0.003894419732012235 0.0329871362792552 0.004299834669270844 0.029810335200277167 0.061 0.010746136908155741 0.010746136908188856 0.32514241796208726
0.4079339957151832 0.003880176220616656 0.03207639305062069 0.004283304336838717 0.029378277826151395 0.062 0.010645755015978264 0.010645755016012389 0.3192767603024497
0.4008665360174389 0.0038655238733588835 0.031218077490464756 0.004266634251005263 0.028631708086034314 0.063 0.01052942375674699 0.010529423756780044 0.3135419737031433
0.3915906152508248 0.0038516995332387428 0.030502966026794566 0.004251253102149608 0.028013646082641026 0.064 0.010418289797391058 0.010418289797425404 0.30906698959176826
0.3853432564453484 0.0038380805501512165 0.029860467798512504 0.004235418494588602 0.027539447511802217 0.065 0.01031389840468016 0.010313898404714864 0.3040811448075496
0.3798729072933987 0.0038246682375686547 0.028945998145539872 0.004220547287011627 0.02706926252576158 0.066 0.010183233353744535 0.010183233353779367 0.2978819164670292
0.3755511814693495 0.0038114233658293655 0.028262062325745792 0.004205217154835433 0.026741767589081783 0.067 0.010072968570423627 0.010072968570457119 0.2927098251865701
0.36954076578260825 0.003797784321480988 0.027426664346429284 0.004189776211510653 0.026346352977193187 0.068 0.00997216354576348 0.009972163545797857 0.2873350557587141
0.36279357298021336 0.0037849375616089776 0.026790261932594487 0.004175456124640165 0.025908172145056477 0.069 0.009866733996855443 0.009866733996888272 0.28217901017212405
0.35682280141636996 0.0037723497366088437 0.026228701354062276 0.004160673692261077 0.025488729503692895 0.07 0.009775916337658294 0.009775916337690682 0.27717504817612726
0.3508189398536545 0.003759911999542631 0.025585014975716417 0.004146647329309805 0.02485292824500112 0.07100000000000001 0.009678820092431834 0.009678820092465044 0.27142599039978155
0.34401840907873826 0.003747624294684475 0.024844777648616083 0.004132168715983863 0.02437024573687871 0.07200000000000001 0.009581947062299326 0.00958194706233082 0.26659612786180975
0.33912964359875336 0.0037349334544313955 0.024261696699088068 0.004118430167605431 0.023925484312389122 0.073 0.009476864738680892 0.009476864738711847 0.2614711783226627
0.33317164929723114 0.0037228705962339347 0.023640967152242127 0.004103928826623312 0.023408354967257225 0.074 0.009385714271072505 0.009385714271103502 0.2567427606842236
0.32780137078956695 0.003710935500357752 0.02297967656334904 0.004090815482663985 0.022887418370494052 0.075 0.00928350295846641 0.00928350295849404 0.25269464192430374
0.3211389867787688 0.0036991148105674694 0.022365943331356223 0.004076651437044515 0.02223254642871215 0.076 0.009193196690693453 0.009193196690719671 0.247396034288638
0.31493753893024734 0.003687394033550042 0.02170218947552978 0.004062927756337522 0.021676856727606903 0.077 0.009102591106949153 0.009102591106976192 0.24279400731099549
0.3096833441948983 0.0036752766712007884 0.02112600413834976 0.004049047351621294 0.02106196500213494 0.078 0.009009497954621535 0.009009497954646086 0.23873856488374726
0.30450537950642476 0.0036637777325268348 0.02066209163883207 0.004036205545178933 0.02055593261050744 0.079 0.008927043932710144 0.00892704393273409 0.23494718203301454
0.29959939816171693 0.0036523785966312986 0.020045390414774336 0.0040229076100827925 0.02002361005390583 0.08 0.008842857546356497 0.008842857546376868 0.23019883676958214
0.29452822309507803 0.003641103113191933 0.019645211491863036 0.0040102834192902725 0.019549471256938455 0.081 0.008750556818114989 0.008750556818134577 0.22619244345601974
0.2897564645199163 0.003629930768460968 0.019137925536430532 0.003998122776049353 0.019051425982000308 0.082 0.008672559446906406 0.008672559446925753 0.2220841898551335
0.28479350286287153 0.0036183984541003854 0.018646310881248147 0.003984191055359782 0.018633718527575123 0.083 0.008588260341324245 0.008588260341343442 0.2177635466660275
0.28016867176727883 0.003607431559261148 0.018236110040612836 0.003972059562631202 0.018222028433192605 0.084 0.008514691774524637 0.008514691774542452 0.21392375147373796
0.2747953714734502 0.00359657571075509 0.017996668731707653 0.003960294508557425 0.017781938606987506 0.085 0.008445873458623188 0.008445873458640875 0.20987469139060955
0.2705563111563502 0.0035858095678114685 0.017603140869498896 0.003947531940997634 0.0172886135789502 0.08600000000000001 0.00837013564075104 0.008370135640767202 0.2062046290585738
0.26632132222670923 0.0035751408839661603 0.01727629184784749 0.003935169356731896 0.016920406445500958 0.08700000000000001 0.008295571687657944 0.008295571687674001 0.20206322895556272
0.2607567190937435 0.0035641170828983964 0.017014681119585012 0.0039234618455672035 0.016560685369188546 0.088 0.008227333538982938 0.008227333538998195 0.19766192256057974
0.25556019815283554 0.0035536640283737563 0.016718631311640367 0.0039110607402055506 0.016315345771985804 0.089 0.008155667776445552 0.008155667776460618 0.19362929292526973
0.25116675809966676 0.0035433150248805924 0.01641761660216351 0.003899046693727268 0.016054023319792554 0.09 0.00809196434280714 0.008091964342822533 0.19005535670012283
0.2461143095271987 0.003533050069921199 0.01610802559846287 0.003887666655634877 0.015781271861294483 0.091 0.008030255869811128 0.008030255869826686 0.18633190591145668
0.24125110864829655 0.0035228569302661835 0.015808526890108407 0.003876680912398964 0.015436571588884118 0.092 0.007968037264332685 0.007968037264347357 0.1829376637602275
0.23586212900060757 0.0035122921090404865 0.015447186197207167 0.0038648574624485124 0.015168030393316958 0.093 0.00790930287758749 0.007909302877601289 0.17874804471413785
0.23147622071350793 0.003502223405284225 0.015141128000483086 0.003853147294234696 0.014912499894387813 0.094 0.007842360773812456 0.007842360773826695 0.1754581461777163
0.22688819100432628 0.0034922201227060023 0.014890665877717958 0.003842512390305009 0.014632331067283403 0.095 0.007780617360050783 0.007780617360064035 0.17138316609490115
0.22186590451353988 0.0034822887819656733 0.014652816361830436 0.0038310092603160706 0.014339389417834275 0.096 0.007719431456327096 0.0077194314563398085 0.1674766405556964
0.21729732116850026 0.0034724386742107445 0.014431997641104123 0.0038205740481125957 0.014076996220224276 0.097 0.007660218506641898 0.007660218506654391 0.1641531220634765
0.2129409140678889 0.0034622229878758987 0.01412325314019301 0.0038085693608506 0.013787644599987362 0.098 0.007600218923934376 0.007600218923945205 0.16103548064373394
0.20876907401405642 0.00345250353328073 0.013875788041056875 0.0037980732586200485 0.013512393407877703 0.099 0.0075509916712872115 0.007550991671298495 0.15791278726094957
0.20419565109702417 0.0034428793997681923 0.013608074477953931 0.003787208929288559 0.013303629757284694 0.1 0.007496024298612959 0.007496024298624957 0.1541017109214301
0.19961685920735178 0.0034333167411740775 0.013345935372704381 0.003776927643281536 0.013033888967078005 0.101 0.007437985085562614 0.007437985085573774 0.1501269666143157
0.19559447714455594 0.003423819052248674 0.013134947271389726 0.003766277235332828 0.012790162270209376 0.10200000000000001 0.00738758358987285 0.007387583589883507 0.14617817512951586
0.19164657195735715 0.0034143866746297173 0.012914536685924871 0.0037561644749601786 0.012580467784342079 0.10300000000000001 0.007331536797743124 0.007331536797752884 0.14321807984222226
0.18752469019302245 0.003404604379019283 0.0127121098368115 0.0037454318751350985 0.01233903280061813 0.10400000000000001 0.007277747251812008 0.007277747251821999 0.1399632786714728
0.18429840181863025 0.0033952946092776857 0.012577480777789482 0.003735656787683198 0.012165324407079283 0.105 0.007232254641863062 0.0072322546418733535 0.13604595843222228
0.18028216407342332 0.0033860387051236895 0.012371056013137293 0.003725087775748198 0.011973406141565217 0.106 0.007184383059927171 0.007184383059938063 0.13295146820218973
0.17580578201998404 0.0033768306409669986 0.012194891320677768 0.003714814508232437 0.01179180657592892 0.107 0.007133126719700792 0.007133126719712114 0.12971880133443267
0.1715012028199691 0.003367676110491196 0.011987622404586224 0.0037050171082095985 0.011635904728685174 0.108 0.00708306426770192 0.007083064267712803 0.1262134874231388
0.16787190695428378 0.0033581860248095394 0.011790201200562357 0.003694643980475893 0.011412551084566062 0.109 0.007040424675631672 0.007040424675640639 0.12281795159763352
0.16402682878050076 0.003349129022484512 0.011611712815924687 0.0036845383363386503 0.011236644075581321 0.11 0.00699836364223605 0.006998363642246521 0.11975169436675238
0.16046859542090966 0.0033401391797966266 0.011480733399480986 0.0036749035226000897 0.011077795212061259 0.111 0.006951068736344753 0.006951068736355118 0.11622501073685317
0.1577691389631101 0.003331213349680411 0.01138824068179839 0.0036655329160129274 0.01092354994935296 0.112 0.006912938565836128 0.006912938565846568 0.11329653578034068
0.1545626505492197 0.0033223308758300626 0.011165721564572822 0.003655379557842185 0.010791923970390421 0.113 0.0068728632340180834 0.006872863234028779 0.11011769772259615
0.151073205203179 0.003313115128162508 0.01102990039562993 0.003645267245712598 0.01063967722551937 0.114 0.006827578332314409 0.006827578332325086 0.10807136276397145
0.14799993672714118 0.0033043343900623755 0.010919786403457673 0.0036354260926581643 0.010508971845570966 0.115 0.006784353630869128 0.006784353630879196 0.10507381931195849
0.1448665977965002 0.0032955953394443738 0.010777998928389073 0.0036260782874540645 0.010340657260003654 0.116 0.006740589418356399 0.006740589418367192 0.10223111231183053
0.1417369170110902 0.003286898176630595 0.010625753519402165 0.0036163729637109666 0.010179283226487272 0.117 0.006698330350326585 0.006698330350337249 0.09899244404667398
0.13812310971602765 0.0032782569514535104 0.010491308861665594 0.003607145749206459 0.01004047843466596 0.11800000000000001 0.0066595827102484614 0.006659582710259275 0.09552340954979353
0.13554976037286212 0.0032692959754562012 0.010342187278390806 0.0035973816747424847 0.009929106218561232 0.11900000000000001 0.0066165041720272055 0.00661650417203843 0.09309515239525465
0.1320509461810805 0.0032607381696693858 0.01020300008295911 0.0035878859847415447 0.009817445059496464 0.12 0.006580446934000176 0.006580446934011187 0.09027099218315904
0.12883585571220413 0.0032522235586572358 0.010059236539882622 0.003578860903412455 0.009691213773690376 0.121 0.0065410558702112785 0.006541055870222518 0.08796558352252608
0.12566840434965465 0.0032437528173659418 0.009926739779423897 0.0035695242274399654 0.009544818986012973 0.122 0.006502275183536472 0.006502275183547934 0.08537462303062442
0.12242341277010155 0.0032353148624759145 0.009779472700923915 0.0035606470605605207 0.009413272869259142 0.123 0.006468246641451631 0.006468246641463361 0.08294059165970759
0.12002483581995099 0.0032265375566348183 0.009690410844578813 0.0035512127668656667 0.009302014545493101 0.124 0.006431596835252477 0.006431596835263723 0.08016606801126254
0.11682874608770594 0.0032181562197720445 0.009561625893325335 0.003542621304819802 0.009198300127300808 0.125 0.006396666280470066 0.006396666280481627 0.07756517610683301
0.11347633404784283 0.0032098021305169847 0.009445840010931746 0.003533321862919733 0.009079997329783375 0.126 0.006359241468092116 0.006359241468104523 0.07495656290443067
0.11081582557555124 0.0032014885194796166 0.009344651209675158 0.003524847402248317 0.008967688077912648 0.127 0.0063231443043511824 0.006323144304363754 0.0731350795383249
0.10772066306060818 0.0031932084314410416 0.009238387326989965 0.0035156590198625634 0.008860649328221983 0.128 0.006286180496581662 0.006286180496594819 0.07061591295011369
0.10507874810589851 0.0031846076617374833 0.009129059085288434 0.0035065157440725167 0.008769353000172425 0.129 0.006248425379779557 0.006248425379792813 0.06839779847190483
0.10183302209201185 0.0031764044473608 0.009036080165810237 0.0034976069186236935 0.008653994499144923 0.13 0.006214542000672134 0.006214542000684994 0.06604614781105515
0.09926347623337242 0.003168242483302998 0.008926317237792213 0.0034891187873766745 0.008541297368804919 0.131 0.006177029639478935 0.006177029639492362 0.06393461179920662
0.0959779968615674 0.003160122785248263 0.008815842801352397 0.003480865241525308 0.008445937534807034 0.132 0.006143126430206984 0.006143126430219918 0.061932556872401234
0.09339157893646476 0.003152048169939602 0.008718494584393723 0.0034719143842593227 0.008371029180658658 0.133 0.006108005616792413 0.006108005616805665 0.06010694756120098
0.09063283197641524 0.0031436577276893565 0.008614238771961205 0.0034630280054635944 0.008268466931735663 0.134 0.006075390577632914 0.006075390577646398 0.05814707797340969
0.0886971888607956 0.0031356566625712666 0.008494491524241178 0.0034549439837137136 0.008208930051631431 0.135 0.0060381006856648125 0.006038100685677588 0.05641885820772442
0.08624253607760697 0.003127693153920984 0.008404000659856073 0.0034461572028402863 0.008096058144642112 0.136 0.0060042766632383395 0.006004276663250747 0.05441142704712249
0.08398898747762527 0.003119765442071803 0.008278059890656326 0.0034375837454508965 0.007998615465893656 0.137 0.005970429120097214 0.005970429120109775 0.052706033417264576
0.08149151822232366 0.0031118654263990516 0.008187435639098385 0.0034294139004711205 0.007931941250865658 0.138 0.005937347817141996 0.005937347817154398 0.05097967272637463
0.0791613742146294 0.00310365413701503 0.008087012505906519 0.003420737045355888 0.007856123561362251 0.139 0.005905892695314124 0.005905892695326484 0.04940180767911297
0.0764851087688482 0.00309582880226499 0.008002612850512398 0.003412289737309295 0.0077725679755246595 0.14 0.005874061022100668 0.005874061022112778 0.047931054149848065
0.07402746139607565 0.0030880421340814964 0.007929220163365629 0.003404255821790049 0.007662613718071016 0.14100000000000001 0.005841008040304067 0.00584100804031662 0.04656067647498664
0.0718934450938471 0.0030802833749130724 0.007828249881653584 0.003396429850407074 0.0076094793173710745 0.14200000000000002 0.005808841879575573 0.005808841879588378 0.0453020234454741
0.06953966816257305 0.003072545025662875 0.007731924725864484 0.0033879261025146633 0.007554954217558352 0.14300000000000002 0.0057767330128560635 0.00577673301286871 0.044286514714462245
0.06717699896182117 0.003064501734008382 0.007660702772759919 0.0033794638101799722 0.007477917976194385 0.14400000000000002 0.0057447363893444806 0.005744736389356892 0.04324406470914309
0.06508280774156654 0.0030568174336475028 0.007565928738382221 0.0033712202365364006 0.007409276306602327 0.145 0.0057131294681546235 0.005713129468167178 0.0422585047980936
0.06266973541679616 0.003049163607604715 0.007462999204032157 0.0033633585813498284 0.007364312649505158 0.146 0.005686669016943149 0.005686669016956338 0.04103152614819842
0.06034703352014828 0.003041536947443988 0.0074075597245191905 0.0033551730640311813 0.007321940828862024 0.147 0.005658205701743807 0.005658205701757262 0.04004200397418018
0.05837407979355508 0.003033937947666135 0.007311465291231627 0.0033473608654889992 0.007238243270522013 0.148 0.005630538867785808 0.0056305388677995 0.039258286376381304
0.05649077551875702 0.003026033905654873 0.007249524833153196 0.003339061030702052 0.007161497391444496 0.149 0.005600754139873042 0.005600754139887032 0.03832163100746199
0.05514838953223852 0.003018488076850076 0.007188624702416652 0.0033314768504195333 0.007097293950815849 0.15 0.005571373250646088 0.0055713732506603615 0.03750741879007205
0.05314980922452633 0.0030109745033263563 0.007117184597888205 0.003323236119848247 0.007037292169007967 0.151 0.005542655680337225 0.005542655680351853 0.03668678404529767
0.051686983625517165 0.0030034933056155397 0.007049296269308722 0.003315203250464597 0.0069997355811617324 0.152 0.0055126853756879415 0.005512685375702455 0.03585361422642902
0.05020324549473623 0.002996033869101146 0.0069829190576404946 0.00330755025727501 0.006925236202542934 0.153 0.005486914032598642 0.0054869140326133485 0.035043346154636355
0.04879620143632823 0.0029882743198088595 0.006916995830839348 0.0032994215279466173 0.006883947248163769 0.154 0.005462244527014584 0.005462244527029161 0.03427805197012503
0.04741988490409413 0.0029808579134258215 0.006836405021619268 0.0032920110346870684 0.006831236858820471 0.155 0.005436425294949326 0.00543642529496341 0.03359889243169403
0.046001687615578886 0.0029734745236278336 0.006767845059186464 0.003283958172938563 0.006769568613080656 0.156 0.005412188070474328 0.005412188070489003 0.03285696398226825
0.044895824942064524 0.002966121266146812 0.0067038409943983215 0.003276109502749468 0.006706719584152861 0.157 0.005384625589338492 0.0053846255893536185 0.0320383232529851
0.043538278973457106 0.002958801472679244 0.006631727367135702 0.0032686317473136564 0.0066504633313878144 0.158 0.00535837209301099 0.005358372093025321 0.031559526396282934
0.04243076375800019 0.0029511940950151874 0.006580444322921664 0.003260691976210539 0.006589834558656305 0.159 0.00533235717500395 0.0053323571750189145 0.03083822584462304
0.04132217920133084 0.002943926161952739 0.00651581388020973 0.0032534414330213906 0.006528386319396989 0.16 0.005307334431420287 0.0053073344314353964 0.030078376461180455
0.039863701744690686 0.0029366827048886747 0.006474583912823285 0.0032455556936682407 0.006476992329318712 0.161 0.005280702816562292 0.005280702816577434 0.029395407823170804
0.03918311432343315 0.002929457741917291 0.006405486173881524 0.003237852295015822 0.006427019269983535 0.162 0.005253610172619378 0.0052536101726344715 0.028735931920994787
0.0381648905274374 0.002922256924295365 0.006348360368530715 0.003230505550348074 0.006390205838390954 0.163 0.005228418154191083 0.005228418154206292 0.027991987323248764
0.03745861127275885 0.002914766165108593 0.006285793666268415 0.003222695744404968 0.0063349443308863525 0.164 0.005206653714055925 0.00520665371407083 0.02738248568801514
0.03651327123756455 0.002907611209834691 0.006231105687843911 0.0032150753422431253 0.006292588111246948 0.165 0.005183942096160752 0.005183942096175699 0.02683403535362104
0.03550057556148745 0.0029004820131747233 0.006179848029748896 0.0032078161016133853 0.006255024455047605 0.166 0.005158980757171073 0.005158980757185523 0.0262634935084808
0.0346160494138563 0.002893374515065667 0.006130900861954638 0.0032007386949728053 0.006201415639468612 0.167 0.005134287116082594 0.005134287116097326 0.025621900760695388
0.033604987740842904 0.002886292954669482 0.0060829280306882345 0.003193048387203406 0.00614625843355224 0.168 0.005109745163906251 0.005109745163920826 0.025096986993879078
0.032842301509828 0.002878927092074877 0.006030224590476675 0.0031853881611717334 0.006106080138341338 0.169 0.0050856493795738015 0.005085649379587417 0.02460221390329595
0.03209757425207169 0.0028718879885022007 0.00598428680179562 0.00317791190700249 0.006065439804773964 0.17 0.00506084261286682 0.0050608426128807135 0.02418216361695947
0.031230204848557413 0.0028648664516953753 0.005943211912871587 0.00317077648441804 0.006024687262410999 0.171 0.00503716324321145 0.005037163243225678 0.02368768508942604
0.030530887534980088 0.002857867598130703 0.005908795203046855 0.003163813025183303 0.0059809124729241075 0.17200000000000001 0.005013038057864857 0.0050130380578791486 0.02314462854251948
0.029859112725448497 0.002850887175943181 0.0058637991135674795 0.003156236254104302 0.005943501901954576 0.17300000000000001 0.004989895038089239 0.0049898950381031685 0.02260925799299722
0.02905617119722597 0.002843619819012248 0.005826967456575141 0.0031486928964536156 0.005904820957804348 0.17400000000000002 0.004966023598725628 0.004966023598739838 0.022092571296152195
0.028336594973772215 0.0028366741550889057 0.005785888546594306 0.003141802990604744 0.005868938280970711 0.17500000000000002 0.004943272934403322 0.004943272934417774 0.02158374361036036
0.027635288197362256 0.0028297468285791846 0.005749108296255617 0.0031343112577785007 0.005817962993385769 0.176 0.004920356295688645 0.0049203562957030504 0.021150759607507043
0.026986528373439893 0.002822849910272831 0.005715311015248972 0.0031269954596963015 0.005784116223348873 0.177 0.004897396380333305 0.004897396380347268 0.020685812442022514
0.02634888464148036 0.0028159741151443447 0.005671487765694715 0.0031200093993090797 0.0057425413811015985 0.178 0.004873255634787336 0.004873255634801298 0.020263671311756205
0.025735193167284096 0.002808827849665 0.0056331031391717535 0.0031125783527228682 0.005707147809875502 0.179 0.004850771353512026 0.004850771353525738 0.019816247481298045
