fourier db20 rTab db10 sym10 db3 sym20 dct sym3
0.03687949262807667 0.8175694156139299 0.036000000000000004 0.6196609146863356 0.5693877268881912 0.11829045846602895 0.8175694156139299 0.02748381932380527 0.11829045846609759
0.036111427121326554 0.8134073542095749 0.037 0.6132910485056274 0.5636110842612799 0.11612580328169324 0.8134073542095749 0.027134262206963612 0.11612580328174332
0.03541540656025967 0.8086891459457927 0.038 0.609100020025017 0.5591089644668594 0.11393515849520189 0.8086891459457927 0.026747645868169027 0.11393515849523815
0.034588327884270645 0.8045941223892695 0.039 0.6006390346264302 0.5524935727944564 0.11157543227845353 0.8045941223892695 0.026418674621204653 0.11157543227847733
0.034015830433466794 0.8005295178891939 0.04 0.5985504274936913 0.5459340649850032 0.1089936440024028 0.8005295178891939 0.026099951829847114 0.10899364400241748
0.0332836670510146 0.7964975005228426 0.041 0.5914950660147562 0.5399588326672797 0.10758145228708045 0.7964975005228426 0.025791210947683194 0.10758145228710983
0.03274690407546026 0.7925000296604703 0.042 0.584985869075746 0.5328442945142122 0.10526014519852903 0.7925000296604703 0.025491415308178254 0.10526014519855813
0.03206554653816483 0.7885466253572787 0.043000000000000003 0.5789671410985966 0.5241986876938682 0.10296593927070799 0.7885466253572787 0.02519777271788352 0.10296593927074574
0.031459952047410575 0.7846391626758366 0.044 0.570451382936238 0.5176711692240155 0.10044770102695992 0.7846391626758366 0.024909249122252904 0.10044770102700354
0.030974538098746836 0.7807643534041789 0.045 0.5652198219904395 0.5142531691931742 0.09917415100350903 0.7807643534041789 0.02462608147379575 0.09917415100355495
0.03044670388417122 0.7769163523877259 0.046 0.5606569499503636 0.5063605648263644 0.09671657658716865 0.7769163523877259 0.02435111470263235 0.09671657658721382
0.029999411662825385 0.773099605298783 0.047 0.5541132754310205 0.4969885998474631 0.09455012194459796 0.773099605298783 0.024087594995617207 0.09455012194464918
0.029496660632963932 0.7693065886452283 0.048 0.5496828837789971 0.4898021633566512 0.0923274265401338 0.7693065886452283 0.023832773114929155 0.0923274265401688
0.02908032289512051 0.7655666757220781 0.049 0.5440209319228887 0.4843586629257987 0.09012720778476428 0.7655666757220781 0.023582689773818357 0.09012720778479412
0.028625135376192063 0.761853907226902 0.05 0.5396733257407744 0.4789256183133895 0.08844299106771507 0.761853907226902 0.023335626327286363 0.08844299106776847
0.028257146398291345 0.7581684175078901 0.051000000000000004 0.5354204844023902 0.47249008229759215 0.08745277019509204 0.7581684175078901 0.02309287269216792 0.08745277019514372
0.02787307580706847 0.7545178951479472 0.052000000000000005 0.529030056030368 0.4661555518850988 0.08596867247306324 0.7545178951479472 0.022854186426782986 0.08596867247311694
0.02749860557640217 0.7503841625184436 0.053 0.5254495566220916 0.4617275422524784 0.08407270975460035 0.7503841625184436 0.022590952250051963 0.08407270975465034
0.027206566832174216 0.746810943337114 0.054 0.5193044053681914 0.45573078324582506 0.08322112879669183 0.746810943337114 0.022367683042908953 0.0832211287967423
0.026877102944192634 0.7432641060310551 0.055 0.5152134367232759 0.4524161978418049 0.08169080900198968 0.7432641060310551 0.02214977685708071 0.08169080900204875
0.02659503092700574 0.7397612386060072 0.056 0.5113194018453897 0.44818438953049056 0.08048809309636479 0.7397612386060072 0.021940044722298706 0.08048809309640588
0.026274206795985258 0.7362814876649448 0.057 0.5020076499291913 0.44256671170516015 0.07917621175181716 0.7362814876649448 0.021738191718941823 0.07917621175186138
0.026006381409200124 0.7328534132106742 0.058 0.500333165421669 0.438625728595639 0.0774698591580423 0.7328534132106742 0.021542333383194195 0.07746985915809766
0.025766805235666313 0.7294665923226313 0.059000000000000004 0.4947397936685498 0.433052290325522 0.07636746896664869 0.7294665923226313 0.021351985238856855 0.07636746896671766
0.025457156458315304 0.7261123916047058 0.06 0.49095946335700213 0.4270480519156694 0.07457209808390727 0.7261123916047058 0.0211650071577138 0.07457209808397267
0.02517729344402234 0.7227790312530243 0.061 0.482682854475 0.4231987165947856 0.07333523329085398 0.7227790312530243 0.02098202875165558 0.07333523329092001
0.0249419429948492 0.719461882427441 0.062 0.4781359334167985 0.4181964788409443 0.07195883099964423 0.719461882427441 0.020802976784670732 0.07195883099969608
0.024676439566111884 0.7161684076436302 0.063 0.4739460792829489 0.41226438068835897 0.07068395863917916 0.7161684076436302 0.020628366724362173 0.07068395863924103
0.024449975368315297 0.7129020515559112 0.064 0.4695321050441744 0.408210246538295 0.06966369020824867 0.7129020515559112 0.020459698557574867 0.06966369020830661
0.024244640383294894 0.7096781646603626 0.065 0.46513197683369323 0.40421177976498085 0.06890111205512017 0.7096781646603626 0.020296435258609545 0.0689011120551786
0.023984705129238663 0.706489320387284 0.066 0.45887810842551247 0.39924969599433635 0.06769491290820556 0.706489320387284 0.020135841948192495 0.06769491290825147
0.023750233699612655 0.7033209524320495 0.067 0.45575203307796963 0.39633989713094453 0.06703182233692874 0.7033209524320495 0.019978213427699818 0.06703182233698372
0.02351087037631637 0.6997177851868264 0.068 0.45147287145207826 0.3920042389925141 0.06585768613668243 0.6997177851868264 0.019800614935656113 0.0658576861367311
0.02332061903771394 0.6965939406032217 0.069 0.44596042309783446 0.3877553434640095 0.06483230426352096 0.6965939406032217 0.019647320119013517 0.06483230426357396
0.023150505272913287 0.6935032867962473 0.07 0.44412733766414914 0.38394820598144647 0.0639849216153488 0.6935032867962473 0.01949589441500666 0.06398492161539779
0.022927148714986908 0.6904385609732212 0.07100000000000001 0.43937638314329286 0.37906091653736046 0.06328948612829631 0.6904385609732212 0.019346679893011108 0.06328948612834209
0.022724200946650817 0.6873896520510604 0.07200000000000001 0.43527319906810713 0.37504396057395545 0.0625528677637429 0.6873896520510604 0.01920034668238542 0.06255286776379045
0.022554594960202887 0.6843656419144375 0.073 0.42963654150251923 0.3702664176217156 0.061363552670252994 0.6843656419144375 0.01905734155209934 0.06136355267029952
0.02236542488388407 0.6813548396887753 0.074 0.42570899563862313 0.36670211647950707 0.060685213885839785 0.6813548396887753 0.018916857440562287 0.06068521388589566
0.02220538688542168 0.6783636426676872 0.075 0.42056960598699944 0.3636062956901424 0.05976917615939718 0.6783636426676872 0.018779444328397364 0.05976917615944528
0.02202701462029835 0.675390834343344 0.076 0.41611820029210084 0.3610664709462082 0.05908818377268151 0.675390834343344 0.018644620810281926 0.059088183772730014
0.021877166920626762 0.6724385962828776 0.077 0.4103760812703727 0.358290059830722 0.05834137279598535 0.6724385962828776 0.01851190405689779 0.05834137279602659
0.02170661961546865 0.6695194977204032 0.078 0.4057282746244115 0.35334119511634005 0.057570949660627944 0.6695194977204032 0.018380259820023868 0.05757094966067378
0.021561217804767645 0.6666198558293792 0.079 0.4026205004614002 0.35045615211951225 0.05671807753960631 0.6666198558293792 0.01825043336062874 0.056718077539656984
0.02139594437525408 0.6637380179311041 0.08 0.39737291908632183 0.347490768891174 0.05580902037711272 0.6637380179311041 0.018122328934381236 0.05580902037716174
0.021256377611924483 0.6608756765476457 0.081 0.3927585491466812 0.3432754020351379 0.055141462220623126 0.6608756765476457 0.01799559321616719 0.055141462220674904
0.021098838108305474 0.6580351312063578 0.082 0.386134326650001 0.3400711100293668 0.054157576506440826 0.6580351312063578 0.01787062969112096 0.054157576506492174
0.020934195138675723 0.6548077597292857 0.083 0.3803347920776533 0.3369118023205571 0.05372509440514822 0.6548077597292857 0.017731685644445373 0.05372509440520111
0.020802421866393587 0.6520033387956645 0.084 0.3768067384334582 0.3332107851612057 0.052711549957826835 0.6520033387956645 0.017612887112821326 0.05271154995788001
0.02065298649956375 0.6492266220149866 0.085 0.3732640625272133 0.33038548764422804 0.051922431961627574 0.6492266220149866 0.017496659938880586 0.05192243196168527
0.020525595262841045 0.6464746237365948 0.08600000000000001 0.369145739620508 0.32813780039561374 0.05120904158401469 0.6464746237365948 0.017382673785670506 0.05120904158406336
0.02038349478483386 0.6437461602839974 0.08700000000000001 0.3643993624083428 0.3248353276160754 0.05058790846366506 0.6437461602839974 0.017270803060676482 0.05058790846371098
0.02026192972863413 0.6410442261585706 0.088 0.3604517120840218 0.32181291891875646 0.04980054755564829 0.6410442261585706 0.017160691355917763 0.04980054755569551
0.020123442530757436 0.6383745174421043 0.089 0.3545745260295049 0.3179316064525656 0.04930163537913441 0.6383745174421043 0.01705245515073181 0.04930163537918119
0.020005685043933234 0.6357274249466179 0.09 0.3508491353604112 0.31394419636070414 0.04866807725779527 0.6357274249466179 0.016945774118860044 0.048668077257839205
0.019899992246027086 0.6331024901638067 0.091 0.34700803630325844 0.3107103547183458 0.048114243112453964 0.6331024901638067 0.016840289705169997 0.04811424311249657
0.019763189804234152 0.6305069927890542 0.092 0.3425616967455594 0.3082194644121745 0.047649971410218296 0.6305069927890542 0.016736167838131887 0.047649971410259666
0.01963787831829592 0.6279350994932792 0.093 0.337239082720257 0.3067781530103397 0.04729740718439005 0.6279350994932792 0.016633690482405917 0.04729740718443101
0.01953078262946301 0.6253788172845203 0.094 0.3316334023431758 0.3027597567794229 0.046749865889829725 0.6253788172845203 0.016532623811448363 0.046749865889872504
0.019408285481920175 0.6228389748477872 0.095 0.3277344925853856 0.30082314303846863 0.04616870567064759 0.6228389748477872 0.016432966886880576 0.04616870567068674
0.019303773783605496 0.6203264555425363 0.096 0.32203850393700056 0.29694217883607815 0.045432819428230645 0.6203264555425363 0.016334568491916283 0.04543281942827213
0.019185274480685507 0.6178358253518847 0.097 0.3168761969297403 0.29476920010206187 0.04497246703527059 0.6178358253518847 0.016237380481975525 0.044972467035306406
0.019060715700602134 0.6150172326570084 0.098 0.3120991120897448 0.29249438555175983 0.044375116169991846 0.6150172326570084 0.016127648622118792 0.044375116170026485
0.018961201743289517 0.6125742526080937 0.099 0.30829637006319865 0.28923832076257316 0.043848635335720414 0.6125742526080937 0.016032736438085213 0.043848635335755455
0.01884819256473678 0.6101597918282732 0.1 0.30428887306295366 0.2852321693943459 0.0432957490670517 0.6101597918282732 0.015939328604355638 0.04329574906708403
0.01875164588353718 0.6077601758349593 0.101 0.30122835060229614 0.2826199516734436 0.04270220715771926 0.6077601758349593 0.01584683983674774 0.04270220715775293
0.018641349177371553 0.6053760994623804 0.10200000000000001 0.29654418170483654 0.27915601073225227 0.042097634714139874 0.6053760994623804 0.01575549113991867 0.04209763471417238
0.018547098053424183 0.6030078840975828 0.10300000000000001 0.2918685011806994 0.27637459444348716 0.041760586071541775 0.6030078840975828 0.015665349117041323 0.041760586071576046
0.01843988461321267 0.6006508413914753 0.10400000000000001 0.28711089043966115 0.273781963743734 0.041425442947372354 0.6006508413914753 0.015576849767771888 0.04142544294740686
0.01834755405029215 0.5983079571829752 0.105 0.2841959068841009 0.2709567736913929 0.0409482896606397 0.5983079571829752 0.015489676208298917 0.04094828966067381
0.018242194170231187 0.5959771367580698 0.106 0.2801773264805812 0.2689469734474341 0.040563605120482564 0.5959771367580698 0.015403235134254633 0.040563605120510535
0.018153439260095605 0.5936570441112123 0.107 0.27649578217311316 0.2649843484985176 0.04030406716884582 0.5936570441112123 0.015317466351495954 0.04030406716887313
0.01807251335913932 0.5913433580288444 0.108 0.27402647834244637 0.26319150757738974 0.04002004703553365 0.5913433580288444 0.015232565633098058 0.04002004703556509
0.01796536855089673 0.5890457017902653 0.109 0.2715984324729055 0.2601056004312668 0.039706928913187604 0.5890457017902653 0.015148817757385158 0.039706928913219544
0.017865990646780038 0.5867641046562022 0.11 0.2684742561502611 0.2583239057657006 0.03942647149726554 0.5867641046562022 0.015065605242649152 0.039426471497300455
0.01778039971623795 0.58449288763877 0.111 0.2649808462611431 0.2553154392150487 0.039021570008258094 0.58449288763877 0.01498311524826741 0.039021570008292004
0.017675815239867276 0.5819140675343071 0.112 0.26067935899859207 0.2529470667746129 0.03866356122141883 0.5819140675343071 0.014889736330416063 0.03866356122145596
0.017579580462354322 0.5796752475558163 0.113 0.257851093352491 0.2510905761804947 0.03826921451297191 0.5796752475558163 0.014809246386503633 0.03826921451300775
0.017497067116111126 0.5774526839299159 0.114 0.25407809179105956 0.24815184402880028 0.037915016409133105 0.5774526839299159 0.014730003411131705 0.03791501640916714
0.017403581840723374 0.5752419251121882 0.115 0.25109111894480457 0.24547830143261262 0.03747855886808464 0.5752419251121882 0.014651559188748864 0.037478558868117136
0.01732391176502346 0.5730465455418501 0.116 0.2477321782161717 0.24435007804608205 0.037010783371012455 0.5730465455418501 0.014574172819466838 0.037010783371048704
0.0172333508826882 0.5708652107377346 0.117 0.24449132653284497 0.2424384848491465 0.03670006727892293 0.5708652107377346 0.014497866220627592 0.036700067278957284
0.017155785044183417 0.5687026990897305 0.11800000000000001 0.2406562949596803 0.24019109332680055 0.03623799833556509 0.5687026990897305 0.014422595849718192 0.03623799833559523
0.0170846323446559 0.5665553986689702 0.11900000000000001 0.23785440318068327 0.23706655926234202 0.03612795393357579 0.5665553986689702 0.014348454381392295 0.03612795393360737
0.016990217766093572 0.5644208137024556 0.12 0.23511919147005797 0.23536453605144433 0.035834275487212595 0.5644208137024556 0.014275381960706764 0.03583427548723737
0.016920408930922025 0.5623032731610401 0.121 0.2324015321648287 0.23267767933324057 0.03548142388909134 0.5623032731610401 0.014203074398486537 0.03548142388911861
0.016828033259817844 0.560205467695825 0.122 0.2297482642242335 0.23064032370508136 0.03515540754052115 0.560205467695825 0.014131600227117997 0.035155407540546864
0.01674294499832721 0.5581228168232719 0.123 0.22748795036886577 0.22796268965770367 0.03480121274531892 0.5581228168232719 0.01406121269309193 0.03480121274534422
0.016670157282994476 0.5560670706228099 0.124 0.22491245394412027 0.22561001656878435 0.0345014051453182 0.5560670706228099 0.013991605393144705 0.03450140514534184
0.016603490958056986 0.5540234467719679 0.125 0.2222053942770867 0.2240502517784806 0.03414440963026196 0.5540234467719679 0.01392244482266295 0.03414440963028378
0.016514886356369406 0.5519880325972172 0.126 0.21962797558440536 0.22199461339533377 0.033770914330462184 0.5519880325972172 0.013854481115319577 0.033770914330483515
0.01642783052936941 0.5496747529781476 0.127 0.2164709953149978 0.21941075936422905 0.03342050760038481 0.5496747529781476 0.013777721589705241 0.033420507600408385
0.016363442279450257 0.547657037281813 0.128 0.2139394755299363 0.216650757985043 0.03308857469320585 0.547657037281813 0.01371140388257535 0.03308857469323029
0.016278597491517808 0.545652038935077 0.129 0.21148512337431605 0.21457229664026414 0.03280493579588614 0.545652038935077 0.0136457924166717 0.032804935795910053
0.01621535921329061 0.5436638499272968 0.13 0.20892441211437857 0.2132132208399829 0.03255346149508524 0.5436638499272968 0.0135807923872127 0.03255346149511232
0.01613265513047961 0.5416835948737833 0.131 0.2065590710121342 0.2104097806665409 0.03226666260104264 0.5416835948737833 0.01351661659071992 0.032266662601069064
0.01605635133462944 0.5397176903874525 0.132 0.2037903474802789 0.208263659199254 0.031949721252077665 0.5397176903874525 0.013453137024263971 0.03194972125210375
0.01599099466834159 0.5377632113018391 0.133 0.20277833625502723 0.20564093918351498 0.031570216079159066 0.5377632113018391 0.01339093673174857 0.03157021607918235
0.015915896594951216 0.5358135476704636 0.134 0.2003093842988027 0.20369245110121525 0.03124880211438919 0.5358135476704636 0.013329934066104897 0.031248802114410196
0.015851222213103512 0.5338720552477307 0.135 0.19836309601758567 0.20098669493046206 0.030936534627679965 0.5338720552477307 0.01326959192035625 0.030936534627702118
0.015776743201182407 0.5319377309450328 0.136 0.19514463749685237 0.1982944570244541 0.030616343734301967 0.5319377309450328 0.013209608642554469 0.03061634373432289
0.015712715221607155 0.5300071805622164 0.137 0.19234356139978678 0.19594379636412337 0.030357827261073743 0.5300071805622164 0.013150195117428088 0.03035782726109479
0.01563922665104538 0.5280828596947778 0.138 0.18964047378284163 0.19372089118737648 0.03006106769487867 0.5280828596947778 0.013091193255655763 0.030061067694900044
0.015575887243632701 0.5261699497850343 0.139 0.1871096571239581 0.1913810568614035 0.029788632669430482 0.5261699497850343 0.013032444848798345 0.029788632669451753
0.015517782270042402 0.5242684933128232 0.14 0.1850869474088543 0.18896733645925087 0.02951183623449619 0.5242684933128232 0.01297404348177564 0.029511836234517055
0.015440745147988428 0.5223773461786493 0.14100000000000001 0.18280673986738313 0.18626197772075054 0.0292791300502854 0.5223773461786493 0.012916212310425087 0.029279130050307498
0.015364721363624639 0.520226249011028 0.14200000000000002 0.18083477108301074 0.18454033981349188 0.02907161218421136 0.520226249011028 0.012850698334645163 0.02907161218423167
0.015294218751716089 0.5183576885703157 0.14300000000000002 0.1788708542710807 0.18180940116408964 0.028806318012619552 0.5183576885703157 0.012793913595992029 0.028806318012640112
0.015233785810349947 0.516501157949019 0.14400000000000002 0.17712539754755105 0.18011095574063665 0.028517972639002114 0.516501157949019 0.012737732765218482 0.0285179726390227
0.015178580486334638 0.5146553317838726 0.145 0.1748755105575957 0.17778362095632697 0.028265213997576383 0.5146553317838726 0.012681934265119125 0.028265213997594518
0.015105586904472623 0.51282152591745 0.146 0.1721713371541517 0.17547550200944204 0.02798929408465485 0.51282152591745 0.012626508487883301 0.0279892940846718
0.015037706353418417 0.5110032786621184 0.147 0.16999596157915092 0.1735375306678927 0.027707779582438738 0.5110032786621184 0.01257176094002594 0.02770777958245622
0.0149792279891145 0.5091987790359284 0.148 0.1674969521318676 0.17244877948929305 0.027512212097655416 0.5091987790359284 0.012517559172456163 0.027512212097671306
0.014912311728913503 0.5074117223839957 0.149 0.1653182246211552 0.17170058569064214 0.027341365197870393 0.5074117223839957 0.012463890285138508 0.027341365197883896
0.014854484164979026 0.5056371262758066 0.15 0.1633641206256799 0.1699144525859144 0.02707180436153822 0.5056371262758066 0.012410717324905285 0.02707180436155383
0.01478812106457669 0.5038701266466478 0.151 0.16126647112823037 0.16766287605203525 0.026845492489634023 0.5038701266466478 0.012357935779226862 0.0268454924896487
0.014731037021140843 0.502115493289416 0.152 0.1592342085772231 0.1649596276131388 0.026620448198757224 0.502115493289416 0.012305546155947603 0.026620448198772143
0.014665587415063746 0.5003712803799792 0.153 0.15666370672699348 0.16206257015170447 0.026407348222953164 0.5003712803799792 0.012253512509947492 0.02640734822296587
0.014609239156795404 0.49863771258552986 0.154 0.15477674481195475 0.1599290940234902 0.026240958990519182 0.49863771258552986 0.012201990666569377 0.02624095899053325
0.014557456019727761 0.4969163217080624 0.155 0.1528316162042974 0.15730831941870838 0.02607675355829695 0.4969163217080624 0.012151034802325067 0.02607675355831017
0.014488669808360635 0.4952091117740527 0.156 0.15126732833330853 0.15565134391230695 0.025897126808181542 0.4952091117740527 0.012100561771279127 0.02589712680819455
0.01442037646461786 0.4932649785936243 0.157 0.14872778468419473 0.15356433875973838 0.025708495176781167 0.4932649785936243 0.012043566827152456 0.025708495176791607
0.014369518015282688 0.49156961770793406 0.158 0.14670240117763164 0.15154689354197287 0.025505917935464074 0.49156961770793406 0.011994149603017671 0.025505917935473802
0.014302140203307834 0.489884239529182 0.159 0.1448384466910839 0.14954010909932416 0.02528357198369569 0.489884239529182 0.011945219320493966 0.02528357198370657
0.014239407023355567 0.488205259607066 0.16 0.14288972131173835 0.1472363133128918 0.025117505672152957 0.488205259607066 0.01189686257879597 0.02511750567216485
0.01418525604897969 0.4865318528291493 0.161 0.14106215132728114 0.14511546288193083 0.024897238585011396 0.4865318528291493 0.011848888984965443 0.024897238585023435
0.014127359840101411 0.48486524626126737 0.162 0.13908492803290942 0.14313209250406417 0.024750036946149724 0.48486524626126737 0.011801284686049816 0.024750036946161208
0.014065596622111702 0.48320762509144405 0.163 0.13734468703320818 0.14204440665193238 0.024548466265796234 0.48320762509144405 0.011753833129953112 0.02454846626580671
0.014012251193303989 0.4815590863230241 0.164 0.13566481531688598 0.13955151422726728 0.02440027350172912 0.4815590863230241 0.01170673778935494 0.02440027350173957
0.01395125488726964 0.4799203468304347 0.165 0.13416912266982314 0.13781383286671628 0.024209884391805613 0.4799203468304347 0.01166019430222644 0.024209884391815557
0.013899016876295904 0.47828974923962214 0.166 0.13294232760968308 0.13638975694691352 0.024087831804368128 0.47828974923962214 0.011614233046235756 0.024087831804376937
0.013851114797577469 0.4766698933355646 0.167 0.13092795464430618 0.13443905627087155 0.023876399749887076 0.4766698933355646 0.011568660802245325 0.02387639974989449
0.01378767415461985 0.4750556121887866 0.168 0.1289204258206494 0.1320101505451736 0.02367739156674966 0.4750556121887866 0.01152337839594326 0.02367739156675841
0.01372863851477933 0.4734462269314701 0.169 0.1282877371359546 0.13060867694357287 0.023508577271976062 0.4734462269314701 0.011478350748394229 0.023508577271987196
0.01367797957412719 0.47184551598283353 0.17 0.12634373682495625 0.12907244550528083 0.023302503258994505 0.47184551598283353 0.011433604674616144 0.02330250325900454
0.013619693290273882 0.47025185243355166 0.171 0.12445204515015296 0.12692770242829646 0.023104544632812283 0.47025185243355166 0.01138900333290461 0.023104544632820464
0.013569353529624005 0.46843862028570005 0.17200000000000001 0.12253264910382206 0.1252655789105556 0.0229099099441824 0.46843862028570005 0.011338496868267715 0.022909909944193844
0.013507725425299993 0.466855742562849 0.17300000000000001 0.12086376894572184 0.12287971705179325 0.022723041151558643 0.466855742562849 0.011294598481034944 0.02272304115157374
0.013450352343392416 0.4652797514922263 0.17400000000000002 0.11899192641382865 0.12103287241109564 0.022551758302029597 0.4652797514922263 0.011250885560640007 0.022551758302043774
0.013400813898132129 0.4637095126617598 0.17500000000000002 0.1176220623616488 0.1191645888717222 0.022397424306865154 0.4637095126617598 0.011207555336534268 0.02239742430688113
0.013355144263189555 0.46214482128858747 0.176 0.11604710687830928 0.1177577790897904 0.022222220974949573 0.46214482128858747 0.011164544654957354 0.022222220974967274
0.013294558020298539 0.46058648067391833 0.177 0.1146933201383547 0.11574978835740064 0.022065264980242756 0.46058648067391833 0.011121826392563646 0.022065264980260423
0.013238359994536132 0.459034786452269 0.178 0.11246240648207677 0.11351339124982572 0.021887995311155907 0.459034786452269 0.011079534686443316 0.02188799531117393
0.013189853340556121 0.45748890812476756 0.179 0.11044319851188157 0.11190348841374988 0.021688744130421083 0.45748890812476756 0.011037492367282393 0.02168874413043594
0.013134233757358133 0.45594988855345847 0.18 0.10910311502270517 0.11085555981299057 0.0215562312383639 0.45594988855345847 0.01099573310500035 0.02155623123837821
0.013086513425820715 0.45441642271332683 0.181 0.10729998164921968 0.10881732799564672 0.021463433727493295 0.45441642271332683 0.010954260801062727 0.02146343372750832
0.01303180875508655 0.4528900601320942 0.182 0.10551607122468185 0.10726445104376399 0.021308925089889696 0.4528900601320942 0.010913074414539686 0.021308925089903608
