eV Hm0 Hr0 Hm1 Hr1 Hm2 Hr2 Hm3 Hr3 Hm4 Hr4
494.3203901019624 0.0006973952404223382 0.01145203597843647 0.03793983533978462 0.03497207537293434 0.04993680492043495 0.06036660820245743 -0.003951461520045996 -0.0032824822701513767 -0.028631161898374557 -0.03374075889587402
494.64401468306096 0.0006788130267523229 0.011495552957057953 0.038472436368465424 0.035330601036548615 0.052823711186647415 0.06343339383602142 -0.007187477312982082 8.229882223531604e-05 -0.03794137388467789 -0.04547705873847008
494.9676392641595 0.0004607794398907572 0.011338972486555576 0.038724686950445175 0.03588198870420456 0.05281523987650871 0.06478036940097809 -0.001988293370231986 -0.006486427970230579 -0.04681607335805893 -0.04553889110684395
495.2912638452581 0.000605039473157376 0.011438421905040741 0.03789466246962547 0.03540625795722008 0.052463192492723465 0.0642634704709053 -0.0062272632494568825 0.001221699989400804 -0.03853671997785568 -0.05086211860179901
495.61488842635663 0.0005499335238710046 0.011564496904611588 0.03796468675136566 0.03581912815570831 0.05375099554657936 0.06673689931631088 -0.002453248016536236 -0.004341974388808012 -0.04383821040391922 -0.05864943191409111
495.9385130074552 0.0006819964037276804 0.011574327014386654 0.0370507650077343 0.0346267968416214 0.05295600742101669 0.0667089894413948 0.003923192620277405 -0.010743319056928158 -0.047854676842689514 -0.07085519284009933
496.26213758855374 0.0003840000426862389 0.011249992996454239 0.03731432929635048 0.03529127687215805 0.05459408462047577 0.06820764392614365 0.001134396530687809 -0.008363660424947739 -0.04782045632600784 -0.06525237113237381
496.5857621696523 0.000811869977042079 0.011865673586726189 0.03763344883918762 0.03489813581109047 0.05396358296275139 0.06751544773578644 0.004342410247772932 -0.012763572856783867 -0.053411997854709625 -0.056870412081480026
496.90938675075085 0.00028100601048208773 0.010983910411596298 0.03762016445398331 0.0351678729057312 0.05439433082938194 0.06768272072076797 0.0027716374024748802 -0.011687261052429676 -0.059923719614744186 -0.07039222121238708
497.2330113318494 0.0001582141558174044 0.010788549669086933 0.03766735643148422 0.03541488200426102 0.05344334617257118 0.06625519692897797 0.0002311527350684628 -0.008434269577264786 -0.05211663618683815 -0.07272209972143173
497.55663591294797 0.0007733345264568925 0.0116354338824749 0.037057116627693176 0.034524381160736084 0.053067274391651154 0.06568827480077744 -0.0010500351199880242 -0.006935941055417061 -0.044821664690971375 -0.07328157126903534
497.8802604940465 0.00011986837489530444 0.010750128887593746 0.0374983511865139 0.035711802542209625 0.05315914377570152 0.06552764773368835 -0.0053991153836250305 -0.0016573094762861729 -0.04459300637245178 -0.07545743137598038
498.2038850751451 0.0005328171537257731 0.011629832908511162 0.03792553022503853 0.03609804809093475 0.05439220368862152 0.06775587052106857 -0.00430078012868762 -0.0030572565738111734 -0.04856770113110542 -0.07634569704532623
498.52750965624364 0.0006170219858177006 0.011560948565602303 0.037541985511779785 0.03543781116604805 0.05464950203895569 0.0673891082406044 -0.004346830304712057 -0.0011573455994948745 -0.05958273261785507 -0.08210036158561707
498.8511342373422 0.000383705017156899 0.011132117360830307 0.03688543662428856 0.03516053780913353 0.05480055883526802 0.06740923970937729 -0.0055417935363948345 0.002997703617438674 -0.044447559863328934 -0.07114142179489136
499.17475881844075 0.00047334367991425097 0.011176640167832375 0.036578211933374405 0.0351700522005558 0.051607221364974976 0.06418155878782272 -0.0066372244618833065 0.0005548840272240341 -0.05460676923394203 -0.08586546778678894
499.4983833995393 0.0011910450411960483 0.01217110175639391 0.035858094692230225 0.033869411796331406 0.05141028016805649 0.06437331438064575 -0.0036621626932173967 -0.0003809801710303873 -0.05470192804932594 -0.07945186644792557
499.82200798063786 0.0007590813911519945 0.01162406150251627 0.036697324365377426 0.0349002368748188 0.05199228972196579 0.06463028490543365 -0.005904742516577244 0.00026473874459043145 -0.0606301985681057 -0.08111225068569183
500.1456325617364 0.00105169543530792 0.012070332653820515 0.03622196987271309 0.03435947000980377 0.053147971630096436 0.0661858543753624 -0.0075496830977499485 0.0029338544700294733 -0.05879872664809227 -0.0815064013004303
500.469257142835 0.0004924696404486895 0.011192642152309418 0.03640645742416382 0.03515338525176048 0.050896305590867996 0.06408490985631943 -0.0068894196301698685 -0.0005912912893109024 -0.06385501474142075 -0.0826885849237442
500.79288172393353 0.000575715908780694 0.011257566511631012 0.035924315452575684 0.03437890484929085 0.053594060242176056 0.06720570474863052 -0.004143232479691505 -0.0026811605785042048 -0.06545582413673401 -0.08210652321577072
501.1165063050321 0.0004763123579323292 0.01097190473228693 0.03461950644850731 0.03405770659446716 0.051433853805065155 0.06577853113412857 -0.006797221023589373 0.0033134736586362123 -0.05991050973534584 -0.07467895746231079
501.44013088613065 0.0003005901526194066 0.010612653568387032 0.034674208611249924 0.03349907323718071 0.05406997352838516 0.06880377233028412 -0.0015273786848410964 -0.0031122504733502865 -0.06735684722661972 -0.06601138412952423
501.7637554672292 0.00018553946574684232 0.010601582005620003 0.0352909192442894 0.03424405679106712 0.05299051105976105 0.06779205799102783 0.00048150832299143076 -0.004244750831276178 -0.06266241520643234 -0.070418581366539
502.08738004832776 0.000549846503417939 0.01129824761301279 0.03627046197652817 0.034684546291828156 0.05414648726582527 0.06787845492362976 -0.0034671148750931025 -0.002030160976573825 -0.06419500708580017 -0.07869100570678711
502.4110046294263 0.00047815608559176326 0.011080214753746986 0.03563835099339485 0.033947549760341644 0.053779371082782745 0.0680961161851883 0.001964159542694688 -0.005998522043228149 -0.05808165296912193 -0.06788832694292068
502.7346292105249 0.0006650054710917175 0.01132200937718153 0.03536989167332649 0.033841684460639954 0.052896030247211456 0.06724460422992706 -0.0011407084530219436 -0.004616154823452234 -0.06537739187479019 -0.0769244134426117
503.05825379162343 0.0012826785678043962 0.012445646338164806 0.036389391869306564 0.034128811210393906 0.053330935537815094 0.06680869311094284 -0.003902583848685026 -0.0024019568227231503 -0.06700491905212402 -0.08003496378660202
503.381878372722 0.0010436677839607 0.011668500490486622 0.03499935194849968 0.03298240900039673 0.05306749418377876 0.06583362817764282 -0.008167028427124023 0.004764370154589415 -0.05778491497039795 -0.08439762890338898
503.70550295382054 0.0008711006958037615 0.011600195430219173 0.035688843578100204 0.03413206338882446 0.05297666788101196 0.0657825842499733 -0.010829037986695766 0.007045433856546879 -0.06470447033643723 -0.08714700490236282
504.0291275349191 0.0008432161412201822 0.011727157048881054 0.03649599850177765 0.03463741019368172 0.05392996966838837 0.06689174473285675 -0.009787486866116524 0.007703403010964394 -0.05909842997789383 -0.08245596289634705
504.35275211601765 0.0006278942455537617 0.011355315335094929 0.0360993891954422 0.034813739359378815 0.053761690855026245 0.06637105345726013 -0.013640074990689754 0.011589244939386845 -0.05687987059354782 -0.07503153383731842
504.6763766971162 0.0007008072570897639 0.011261094361543655 0.035394828766584396 0.03384780511260033 0.05316230282187462 0.06585437059402466 -0.010446477681398392 0.008343326859176159 -0.058891620486974716 -0.07609990984201431
505.00000127821477 0.0007687538163736463 0.011354917660355568 0.03543286398053169 0.03423556312918663 0.05055190622806549 0.0630272701382637 -0.01330696139484644 0.009495547972619534 -0.06200114265084267 -0.08265075087547302
505.3236258593133 0.0004553242470137775 0.010986154899001122 0.035531461238861084 0.034645598381757736 0.051642514765262604 0.06516367942094803 -0.011206453666090965 0.007153560407459736 -0.05565247684717178 -0.07033079117536545
505.6472504404119 0.0005729896365664899 0.011208928190171719 0.035428017377853394 0.03477487713098526 0.0505945086479187 0.06416486948728561 -0.010681682266294956 0.006992237642407417 -0.05516162887215614 -0.08044309169054031
505.97087502151044 0.00010652697528712451 0.010523389093577862 0.03525518625974655 0.03489987179636955 0.051634468138217926 0.06562291085720062 -0.00734665198251605 0.0038465356919914484 -0.0510861873626709 -0.08388014137744904
506.294499602609 0.0006045438931323588 0.011049319989979267 0.03431999683380127 0.03315628319978714 0.05420558899641037 0.06783369928598404 -0.007906301878392696 0.007065131328999996 -0.04674629122018814 -0.07667603343725204
506.61812418370755 0.00026945737772621214 0.010489980690181255 0.034232888370752335 0.03357500582933426 0.05268470197916031 0.06650684773921967 -0.0071208663284778595 0.005412157624959946 -0.047649361193180084 -0.07442489266395569
506.9417487648061 -4.2403866245877e-05 0.010218702256679535 0.0353882759809494 0.03504925221204758 0.051031991839408875 0.06443780660629272 -0.008276678621768951 0.005009909626096487 -0.053002938628196716 -0.0768711045384407
507.26537334590466 0.000345461507095024 0.010802083648741245 0.03526744991540909 0.03469672054052353 0.05001161992549896 0.06393644958734512 -0.008094376884400845 0.0033584844786673784 -0.05043522268533707 -0.06361554563045502
507.5889979270032 0.0003017870185431093 0.010847027413547039 0.035564396530389786 0.03492776304483414 0.051884282380342484 0.06550420820713043 -0.008211322128772736 0.00516611710190773 -0.04529991000890732 -0.055443283170461655
507.9126225081018 0.0004892474971711636 0.011021413840353489 0.03506191447377205 0.03400016576051712 0.05316980928182602 0.06726393103599548 -0.00487604970112443 -6.552024569828063e-05 -0.057611338794231415 -0.06226919963955879
508.23624708920033 0.00025518081383779645 0.010516690090298653 0.034705664962530136 0.033984337002038956 0.05244612693786621 0.06642663478851318 -0.006926385220140219 0.0014825270045548677 -0.06029408052563667 -0.05365702137351036
508.5598716702989 0.00018787867156788707 0.010483112186193466 0.0350511260330677 0.03416428342461586 0.05245482549071312 0.06656180322170258 -0.004584964830428362 -0.0004511700535658747 -0.05880364775657654 -0.05793779715895653
508.88349625139745 -0.00013065259554423392 0.01002567633986473 0.03446657583117485 0.0340920016169548 0.055034492164850235 0.06995511054992676 -0.0034175822511315346 0.00038346287328749895 -0.05961493402719498 -0.05003663897514343
509.207120832496 -4.8571611841907725e-05 0.010033522732555866 0.034238558262586594 0.03344020992517471 0.05607689172029495 0.07074685394763947 -0.0031139482744038105 -0.0010512926382943988 -0.05957432836294174 -0.04007129371166229
509.53074541359456 -0.0009308832231909037 0.009250788949429989 0.036375973373651505 0.03645694628357887 0.05611540377140045 0.07140583544969559 -0.0018838702235370874 -0.0055192019790410995 -0.06510039418935776 -0.03283439949154854
509.8543699946931 -0.001825033687055111 0.008086929097771645 0.03745270147919655 0.0377982072532177 0.05738804116845131 0.07222090661525726 -0.0017276584403589368 -0.00829267781227827 -0.06934122741222382 -0.027901537716388702
510.1779945757917 -0.0038141540717333555 0.005615904461592436 0.03899236395955086 0.040040403604507446 0.06276718527078629 0.07811436802148819 0.003501132596284151 -0.014529175125062466 -0.07146952301263809 -0.017981745302677155
510.50161915689023 -0.006107318215072155 0.0027113561518490314 0.04030074179172516 0.04238351806998253 0.06624509394168854 0.0809514969587326 0.003225837368518114 -0.020054154098033905 -0.07705185562372208 -0.011215046048164368
510.8252437379888 -0.008947147987782955 -0.0004935025935992599 0.04197869822382927 0.04357196018099785 0.07328405976295471 0.08556686341762543 0.011716864071786404 -0.026967303827404976 -0.06884817034006119 -0.0012704678811132908
511.14886831908734 -0.01091702003031969 -0.0025719909463077784 0.04323571175336838 0.044946566224098206 0.07515052706003189 0.08607849478721619 0.013993476517498493 -0.030926978215575218 -0.07368457317352295 0.006084551103413105
511.4724929001859 -0.011608654633164406 -0.0030883559957146645 0.04434604570269585 0.045453205704689026 0.07547552138566971 0.08567759394645691 0.019665468484163284 -0.037455495446920395 -0.06808343529701233 0.019224122166633606
511.79611748128445 -0.012043263763189316 -0.003956191707402468 0.04277342930436134 0.044823259115219116 0.07619868218898773 0.08730484545230865 0.02320498786866665 -0.039038095623254776 -0.06480056792497635 0.023582903668284416
512.119742062383 -0.011947368271648884 -0.004472646396607161 0.04053596034646034 0.04398651793599129 0.07414955645799637 0.08670902252197266 0.019336305558681488 -0.036175310611724854 -0.06426861137151718 0.02365102618932724
512.4433666434816 -0.011734607629477978 -0.004397044889628887 0.03996092081069946 0.043664172291755676 0.07184279710054398 0.08524055033922195 0.022217556834220886 -0.036843474954366684 -0.07256549596786499 0.02047126740217209
512.7669912245801 -0.0111084608361125 -0.0037548530381172895 0.03938198834657669 0.04274929687380791 0.07379389554262161 0.08750313520431519 0.02312922477722168 -0.03775352984666824 -0.08597217500209808 0.01292894035577774
513.0906158056787 -0.010938499122858047 -0.004047336056828499 0.03775328770279884 0.041959963738918304 0.07027120888233185 0.08511898666620255 0.021453185006976128 -0.0358363576233387 -0.09057890623807907 0.007148260250687599
513.4142403867772 -0.010841692797839642 -0.0038968937005847692 0.037944238632917404 0.04244775325059891 0.0690256729722023 0.08516649901866913 0.022985564544796944 -0.0345170758664608 -0.08976995944976807 0.007631463930010796
513.7378649678758 -0.010656556114554405 -0.003808690933510661 0.03747233748435974 0.041940055787563324 0.06763684749603271 0.08404441922903061 0.026405315846204758 -0.038770902901887894 -0.1011749655008316 0.0013696359237655997
514.0614895489744 -0.01149060670286417 -0.0049159955233335495 0.03734557330608368 0.0424593985080719 0.06537885218858719 0.08144637942314148 0.0251370370388031 -0.03812148794531822 -0.10638685524463654 0.0016798523720353842
514.3851141300729 -0.011721991933882236 -0.005340815521776676 0.03700404614210129 0.042804569005966187 0.06398434937000275 0.08087203651666641 0.02462945133447647 -0.03619963675737381 -0.10432003438472748 0.0032542271073907614
514.7087387111715 -0.012142528779804707 -0.005653272848576307 0.037720076739788055 0.04299795627593994 0.06182529404759407 0.07833646982908249 0.02899804897606373 -0.044171225279569626 -0.12055703997612 -0.002149260137230158
515.03236329227 -0.012501653283834457 -0.006096420809626579 0.03760530799627304 0.0426940955221653 0.057656917721033096 0.07418034970760345 0.036320023238658905 -0.05046491324901581 -0.12117969244718552 0.002320758532732725
515.3559878733686 -0.011432312428951263 -0.004341695923358202 0.0401129350066185 0.04464526101946831 0.05045877769589424 0.06759467720985413 0.03434252738952637 -0.04969939962029457 -0.11559323221445084 0.003963253926485777
515.6796124544671 -0.009531274437904358 -0.0013732733204960823 0.04288826882839203 0.04499659314751625 0.04575036093592644 0.062337808310985565 0.03858562558889389 -0.05555548146367073 -0.11396465450525284 0.003870002692565322
516.0032370355657 -0.00566401332616806 0.004155057016760111 0.04680607467889786 0.04584825411438942 0.03125724196434021 0.046642959117889404 0.03402331843972206 -0.05609723553061485 -0.11087670922279358 0.003374048974364996
516.3268616166642 -0.0008670962415635586 0.010399311780929565 0.04847405478358269 0.04381994530558586 0.01319505088031292 0.027014026418328285 0.032871197909116745 -0.05956538766622543 -0.11162853986024857 0.0006708853179588914
516.6504861977628 0.0049766190350055695 0.0174823310226202 0.05097615718841553 0.03951239585876465 -0.005616188049316406 0.004199572838842869 0.0281373281031847 -0.05679972842335701 -0.10586640238761902 -0.008293090388178825
516.9741107788614 0.01170399785041809 0.02399786375463009 0.053570277988910675 0.03303319960832596 -0.02405177801847458 -0.015706544741988182 0.02505325712263584 -0.046937212347984314 -0.08398470282554626 -0.009213725104928017
517.2977353599599 0.01794913038611412 0.02826395072042942 0.05387205258011818 0.02610154077410698 -0.044464148581027985 -0.03424038738012314 0.019147373735904694 -0.04005669802427292 -0.07178013771772385 -0.010470133274793625
517.6213599410585 0.02466249093413353 0.03159617632627487 0.0548076368868351 0.01951122283935547 -0.05960068851709366 -0.04451259970664978 0.015645910054445267 -0.033974647521972656 -0.05823694169521332 -0.012139379978179932
517.944984522157 0.029882434755563736 0.03322150930762291 0.05454210191965103 0.014650260098278522 -0.0730617344379425 -0.05224941298365593 0.01023483369499445 -0.0273174699395895 -0.04944721236824989 -0.01101057417690754
518.2686091032556 0.033114705234766006 0.033898890018463135 0.0548977293074131 0.012240049429237843 -0.08525627106428146 -0.057991404086351395 0.00914852600544691 -0.024941258132457733 -0.028558356687426567 -0.01300480030477047
518.5922336843541 0.03520345315337181 0.034410856664180756 0.05438556522130966 0.010319451801478863 -0.08832230418920517 -0.05892352759838104 0.00986541248857975 -0.023026032373309135 -0.010609099641442299 -0.011118695139884949
518.9158582654527 0.03389522433280945 0.034402038902044296 0.05276183411478996 0.010416151955723763 -0.08277873694896698 -0.05708763003349304 0.013434470631182194 -0.024680498987436295 -0.007377151865512133 -0.010753468610346317
519.2394828465513 0.030061140656471252 0.033530108630657196 0.05109722912311554 0.012563763186335564 -0.06960617750883102 -0.05163872241973877 0.009352955967187881 -0.02344781532883644 -0.015144053846597672 -0.013995161280035973
519.5631074276498 0.025014998391270638 0.03209394961595535 0.049952540546655655 0.016348261386156082 -0.05487484112381935 -0.04364735633134842 0.014887095429003239 -0.02886495366692543 -0.01595558226108551 -0.013288167305290699
