eV std mean
536.7152102258733 76.24152374267578 1050.7567138671875
537.0388348069719 75.83395385742188 1049.9437255859375
537.3624593880704 75.76443481445312 1049.68310546875
537.686083969169 75.79792785644531 1051.8585205078125
538.0097085502675 77.21258544921875 1051.7720947265625
538.3333331313661 77.71249389648438 1053.836181640625
538.6569577124646 77.99088287353516 1054.378662109375
538.9805822935632 77.78260803222656 1056.0751953125
539.3042068746618 78.0479736328125 1056.50244140625
539.6278314557603 78.40312957763672 1057.1702880859375
539.9514560368589 80.68501281738281 1057.3525390625
540.2750806179574 79.59249114990234 1057.6038818359375
540.598705199056 79.25560760498047 1059.3109130859375
540.9223297801545 79.17617797851562 1061.2703857421875
541.2459543612531 78.66311645507812 1063.9022216796875
541.5695789423517 78.10650634765625 1063.7158203125
541.8932035234502 77.63838195800781 1063.40625
542.2168281045488 76.73454284667969 1060.68701171875
542.5404526856473 77.54792022705078 1058.206787109375
542.8640772667459 76.31563568115234 1056.2843017578125
543.1877018478444 76.20976257324219 1053.5921630859375
543.511326428943 75.74102020263672 1051.2088623046875
543.8349510100416 75.88742065429688 1048.7110595703125
544.1585755911401 75.94866180419922 1049.60791015625
544.4822001722387 76.35575103759766 1049.9267578125
544.8058247533372 77.9032211303711 1048.92919921875
545.1294493344358 77.08672332763672 1048.958984375
545.4530739155343 77.95360565185547 1049.6209716796875
545.7766984966329 77.62069702148438 1047.929443359375
546.1003230777314 78.11798858642578 1050.174072265625
546.42394765883 78.10643768310547 1049.85546875
546.7475722399286 78.45512390136719 1050.31396484375
547.0711968210271 79.24774169921875 1050.825439453125
547.3948214021257 77.88543701171875 1050.1915283203125
547.7184459832242 78.18560028076172 1048.81689453125
548.0420705643228 77.60052490234375 1048.0838623046875
548.3656951454213 78.30758666992188 1047.5557861328125
548.6893197265199 77.53778839111328 1047.5736083984375
549.0129443076185 77.8369140625 1047.2086181640625
549.336568888717 77.89376831054688 1047.3118896484375
549.6601934698156 78.16316223144531 1044.162353515625
549.9838180509141 76.49315643310547 1043.206787109375
550.3074426320127 77.037353515625 1040.1292724609375
550.6310672131112 76.0070571899414 1041.2906494140625
550.9546917942098 75.38397216796875 1040.07470703125
551.2783163753083 75.02748107910156 1040.0938720703125
551.6019409564069 75.14689636230469 1039.843017578125
551.9255655375055 75.13103485107422 1037.3814697265625
552.249190118604 74.47993469238281 1035.5858154296875
552.5728146997026 74.78425598144531 1033.78173828125
552.8964392808011 74.91960906982422 1030.8758544921875
553.2200638618997 74.15119171142578 1030.6453857421875
553.5436884429982 74.40122985839844 1028.7314453125
553.8673130240968 74.11469268798828 1027.2200927734375
554.1909376051954 74.1084213256836 1024.5897216796875
554.5145621862939 74.89080047607422 1022.8602294921875
554.8381867673925 74.87915802001953 1022.9981079101562
555.161811348491 75.50039672851562 1022.1604614257812
555.4854359295896 74.8550033569336 1020.25732421875
555.8090605106881 75.5451889038086 1019.1303100585938
556.1326850917867 74.5189437866211 1017.8198852539062
556.4563096728853 76.03990173339844 1016.0830688476562
556.7799342539838 76.05973052978516 1013.094970703125
557.1035588350824 75.80640411376953 1013.7381591796875
557.4271834161809 76.53607940673828 1012.7354125976562
557.7508079972795 75.77542114257812 1011.5235595703125
558.074432578378 76.2335433959961 1011.8558959960938
558.3980571594766 76.2689437866211 1011.334716796875
558.7216817405751 77.3857192993164 1011.3633422851562
559.0453063216737 77.44971466064453 1008.5740356445312
559.3689309027723 77.81462860107422 1007.9464721679688
559.6925554838708 77.90110778808594 1006.9468383789062
560.0161800649694 78.36534118652344 1004.92431640625
560.3398046460679 78.61780548095703 1003.4454956054688
560.6634292271665 78.70848083496094 1002.4252319335938
560.987053808265 78.55193328857422 1001.429443359375
561.3106783893636 79.61298370361328 1001.7933349609375
561.6343029704622 78.6380615234375 1000.3638916015625
561.9579275515607 79.3050537109375 999.12939453125
562.2815521326593 80.20207977294922 996.9956665039062
562.6051767137578 80.43952178955078 995.1366577148438
562.9288012948564 79.1898422241211 992.966064453125
563.2524258759549 79.6861343383789 990.4146118164062
563.5760504570535 78.7567138671875 989.9461059570312
563.899675038152 79.2379150390625 986.6343383789062
564.2232996192506 79.0226821899414 983.622802734375
564.5469242003492 77.25953674316406 983.1424560546875
564.8705487814477 77.2011947631836 981.7435302734375
565.1941733625463 76.47980499267578 978.87109375
565.5177979436448 75.77992248535156 979.4260864257812
565.8414225247434 76.52527618408203 976.8280029296875
566.165047105842 75.78275299072266 976.0846557617188
566.4886716869405 75.2379379272461 974.8048095703125
566.8122962680391 76.66600036621094 972.1544799804688
567.1359208491376 75.51078033447266 970.9569091796875
567.4595454302362 75.38838958740234 970.1060180664062
567.7831700113347 75.15559387207031 969.1832885742188
568.1067945924333 75.48855590820312 967.033935546875
568.4304191735318 74.65977478027344 965.8934936523438
568.7540437546304 75.09500122070312 963.9957275390625
569.077668335729 74.16444396972656 962.0448608398438
569.4012929168275 73.80862426757812 961.253662109375
569.7249174979261 74.26935577392578 960.0736083984375
570.0485420790246 73.98064422607422 958.9714965820312
570.3721666601232 72.64702606201172 957.1143798828125
570.6957912412217 72.81744384765625 956.6721801757812
571.0194158223203 73.43297576904297 954.659912109375
571.3430404034189 74.59551239013672 953.9586181640625
571.6666649845174 73.93927001953125 953.9478149414062
571.990289565616 73.46714782714844 951.5714721679688
572.3139141467145 74.32244873046875 951.3064575195312
572.6375387278131 73.86017608642578 950.1770629882812
572.9611633089116 73.95651245117188 949.6810302734375
573.2847878900102 74.76226806640625 948.3281860351562
573.6084124711087 74.85623168945312 949.275390625
573.9320370522073 73.9872055053711 948.17529296875
574.2556616333059 73.73321533203125 946.9537353515625
574.5792862144044 73.65428161621094 946.2179565429688
574.902910795503 74.9844970703125 945.2731323242188
575.2265353766015 74.45782470703125 945.2305297851562
575.5501599577001 73.77008056640625 942.9631958007812
575.8737845387986 74.31477355957031 941.9391479492188
576.1974091198972 74.02787017822266 939.1349487304688
576.5210337009958 74.04795837402344 938.4710693359375
576.8446582820943 73.74784088134766 936.9071655273438
577.1682828631929 73.70645904541016 936.5571899414062
577.4919074442914 73.5228500366211 934.3768920898438
577.81553202539 72.82101440429688 931.5654296875
578.1391566064885 73.37378692626953 932.3395385742188
578.4627811875871 74.0031967163086 932.3540649414062
578.7864057686857 73.5356674194336 931.8536376953125
579.1100303497842 74.19468688964844 930.5123291015625
579.4336549308828 74.26058959960938 930.8379516601562
579.7572795119813 74.18175506591797 930.8235473632812
580.0809040930799 73.74031066894531 932.7149047851562
580.4045286741784 73.90223693847656 934.4071044921875
580.728153255277 74.92652130126953 935.6371459960938
581.0517778363755 74.9512939453125 937.861083984375
581.3754024174741 74.88990020751953 937.0595092773438
581.6990269985727 74.4728775024414 936.8948974609375
582.0226515796712 74.60245513916016 937.4473876953125
582.3462761607698 74.3884506225586 936.3621215820312
582.6699007418683 73.96031951904297 932.3384399414062
582.9935253229669 74.48246002197266 929.63916015625
583.3171499040654 74.30997467041016 924.3134765625
583.640774485164 73.79658508300781 920.99951171875
583.9643990662626 73.7333984375 919.5792846679688
584.2880236473611 74.05149841308594 917.2820434570312
584.6116482284597 73.44117736816406 915.78662109375
584.9352728095582 73.85253143310547 914.3359375
585.2588973906568 73.61600494384766 913.255859375
585.5825219717553 73.49285125732422 911.8412475585938
585.9061465528539 74.36273193359375 908.7780151367188
586.2297711339525 73.44644927978516 908.4859619140625
586.553395715051 74.2164306640625 906.8231201171875
586.8770202961496 73.25525665283203 906.2430419921875
587.2006448772481 73.26702117919922 905.7635498046875
587.5242694583467 73.46793365478516 903.71142578125
587.8478940394452 73.46475219726562 901.8533325195312
588.1715186205438 73.04508209228516 900.1744384765625
588.4951432016423 72.4886474609375 897.9755859375
588.8187677827409 72.44783782958984 895.7940673828125
589.1423923638395 72.45308685302734 896.2200927734375
589.466016944938 72.59504699707031 895.4689331054688
589.7896415260366 72.6299819946289 895.3378295898438
590.1132661071351 71.76285552978516 894.9974975585938
590.4368906882337 73.31517028808594 892.5823364257812
590.7605152693322 72.69535827636719 890.3787231445312
591.0841398504308 72.89862823486328 888.04345703125
591.4077644315294 71.67597961425781 885.5689697265625
591.7313890126279 71.69841766357422 885.0247192382812
592.0550135937265 72.16583251953125 883.0850830078125
592.378638174825 72.19157409667969 881.2020263671875
592.7022627559236 71.7967529296875 879.8698120117188
593.0258873370221 72.16242218017578 878.08544921875
593.3495119181207 71.64657592773438 877.1522216796875
593.6731364992193 71.21349334716797 876.4306640625
593.9967610803178 70.89947509765625 873.9248046875
594.3203856614164 69.99998474121094 872.9586181640625
594.6440102425149 70.40876007080078 872.2070922851562
594.9676348236135 69.8939437866211 869.9207153320312
595.291259404712 70.44799041748047 868.1611938476562
595.6148839858106 71.28156280517578 867.9739990234375
595.9385085669091 70.94149017333984 866.3521728515625
596.2621331480077 69.84050750732422 864.7667846679688
596.5857577291063 70.75157928466797 863.9172973632812
596.9093823102048 70.08319854736328 863.4452514648438
597.2330068913034 70.7889175415039 862.8779907226562
597.5566314724019 70.4700698852539 862.2884521484375
597.8802560535005 70.669189453125 861.8040161132812
598.203880634599 69.35971069335938 858.8147583007812
598.5275052156976 69.19181060791016 857.3057250976562
598.8511297967962 68.98755645751953 856.6001586914062
599.1747543778947 69.33721923828125 855.1759643554688
599.4983789589933 68.86444091796875 852.2857055664062
599.8220035400918 68.94208526611328 852.716796875
600.1456281211904 69.75122833251953 850.955810546875
600.4692527022889 68.463134765625 850.4531860351562
600.7928772833875 67.78491973876953 849.988037109375
601.116501864486 68.66873931884766 849.6937866210938
601.4401264455846 68.61579132080078 849.6224365234375
601.7637510266832 68.6521987915039 847.342041015625
602.0873756077817 68.79315185546875 845.6763305664062
602.4110001888803 68.88790130615234 845.0390625
602.7346247699788 68.70616912841797 844.3480834960938
603.0582493510774 69.0253677368164 843.4092407226562
603.381873932176 69.62552642822266 842.3866577148438
603.7054985132745 68.68128967285156 842.9842529296875
604.0291230943731 68.46074676513672 843.1468505859375
604.3527476754716 68.3446273803711 843.1791381835938
604.6763722565702 69.43065643310547 844.3262939453125
604.9999968376687 70.09963989257812 843.749267578125
605.3236214187673 69.37096405029297 840.6407470703125
605.6472459998658 68.91221618652344 837.189697265625
605.9708705809644 67.8628158569336 832.6209106445312
606.294495162063 67.8479232788086 831.143798828125
606.6181197431615 67.8647689819336 829.9244384765625
606.9417443242601 67.68278503417969 829.204345703125
607.2653689053586 67.82072448730469 827.9246215820312
607.5889934864572 67.88422393798828 826.813720703125
607.9126180675557 67.98486328125 824.4132080078125
608.2362426486543 67.4859848022461 823.4489135742188
608.5598672297529 68.0006332397461 822.66943359375
608.8834918108514 68.10449981689453 820.9519653320312
609.20711639195 68.74311828613281 818.576416015625
609.5307409730485 67.47689056396484 817.7762451171875
609.8543655541471 67.54026794433594 815.6044311523438
610.1779901352456 67.31848907470703 814.7652587890625
610.5016147163442 66.48521423339844 813.4122924804688
610.8252392974427 66.72569274902344 810.8475952148438
611.1488638785413 66.43846130371094 809.4727783203125
611.4724884596399 66.58540344238281 809.2857666015625
611.7961130407384 66.64488983154297 807.9164428710938
612.119737621837 66.17058563232422 808.0692138671875
612.4433622029355 66.65658569335938 805.275390625
612.7669867840341 66.73504638671875 806.0492553710938
613.0906113651326 66.92047119140625 803.6489868164062
613.4142359462312 67.26565551757812 803.4431762695312
613.7378605273298 66.07337188720703 803.473388671875
614.0614851084283 66.95838928222656 802.3359985351562
614.3851096895269 66.80618286132812 800.6914672851562
614.7087342706254 66.70887756347656 799.4864501953125
615.032358851724 66.95661163330078 798.5191040039062
615.3559834328225 65.54093170166016 797.377685546875
615.6796080139211 64.72752380371094 795.7189331054688
616.0032325950197 64.96371459960938 792.102294921875
616.3268571761182 65.17313385009766 791.6257934570312
616.6504817572168 64.92556762695312 791.1763916015625
616.9741063383153 65.57109069824219 790.170166015625
617.2977309194139 65.54739379882812 789.073974609375
617.6213555005124 65.51763916015625 787.7847900390625
617.944980081611 64.86640930175781 786.1594848632812
618.2686046627095 64.5645751953125 784.4537353515625
618.5922292438081 65.01343536376953 783.3663330078125
618.9158538249067 63.995201110839844 780.698486328125
619.2394784060052 63.36772155761719 781.1045532226562
619.5631029871038 63.96039962768555 780.5409545898438
619.8867275682023 64.4984130859375 779.1766967773438
620.2103521493009 64.9006118774414 778.9341430664062
620.5339767303994 64.48466491699219 777.0006103515625
620.857601311498 64.45497131347656 776.206298828125
621.1812258925966 64.62167358398438 775.3164672851562
621.5048504736951 65.04998016357422 774.3031616210938
621.8284750547937 64.99040985107422 774.7116088867188
622.1520996358922 65.1087875366211 772.3211669921875
622.4757242169908 64.28221893310547 771.5121459960938
622.7993487980893 64.2640151977539 770.18896484375
623.1229733791879 65.15052032470703 769.8082885742188
623.4465979602865 64.41512298583984 768.267822265625
623.770222541385 63.418601989746094 767.8494873046875
624.0938471224836 63.029083251953125 766.300048828125
624.4174717035821 63.69078063964844 763.9345703125
624.7410962846807 62.970462799072266 762.87939453125
625.0647208657792 63.517982482910156 762.3326416015625
625.3883454468778 63.46672439575195 760.1535034179688
625.7119700279763 63.59033966064453 759.48779296875
626.0355946090749 63.088985443115234 759.2456665039062
626.3592191901735 62.60067367553711 758.6944580078125
626.682843771272 63.129947662353516 757.1087646484375
627.0064683523706 62.54480743408203 754.4293823242188
627.3300929334691 62.30351638793945 754.1782836914062
627.6537175145677 62.808231353759766 752.6282958984375
627.9773420956662 62.457908630371094 752.982177734375
628.3009666767648 63.02827835083008 750.6416625976562
628.6245912578634 63.119815826416016 749.8229370117188
628.9482158389619 62.535919189453125 749.1566162109375
629.2718404200605 62.41253662109375 749.2424926757812
629.595465001159 62.28898239135742 747.9906005859375
629.9190895822576 62.28754806518555 746.3486938476562
630.2427141633561 62.67670440673828 746.2887573242188
630.5663387444547 62.98820495605469 744.1320190429688
630.8899633255533 64.04339599609375 742.9730834960938
631.2135879066518 62.744754791259766 742.4563598632812
631.5372124877504 63.335330963134766 741.1528930664062
631.8608370688489 62.338130950927734 738.9598388671875
632.1844616499475 63.0633659362793 739.1123657226562
632.508086231046 62.926795959472656 737.6542358398438
632.8317108121446 63.04767990112305 736.1417236328125
633.1553353932431 62.82844924926758 735.4114379882812
633.4789599743417 61.6788444519043 735.2012939453125
633.8025845554403 62.60424041748047 733.6385498046875
634.1262091365388 62.10274887084961 729.1209716796875
634.4498337176374 61.176002502441406 728.140625
634.7734582987359 61.424034118652344 727.8789672851562
635.0970828798345 61.570594787597656 727.7133178710938
635.420707460933 61.92094421386719 726.8797607421875
635.7443320420316 62.206275939941406 725.8150634765625
636.0679566231302 62.07933044433594 723.1900634765625
636.3915812042287 62.31459045410156 722.7830200195312
636.7152057853273 62.02583694458008 721.5703735351562
637.0388303664258 62.0067253112793 721.0014038085938
637.3624549475244 61.56963348388672 719.6683349609375
637.6860795286229 61.3441162109375 721.4285888671875
638.0097041097215 61.3553466796875 721.6708374023438
638.33332869082 61.57832336425781 721.2495727539062
638.6569532719186 61.93257141113281 720.1907348632812
638.9805778530172 61.970943450927734 718.4334106445312
639.3042024341157 62.3803596496582 717.3423461914062
639.6278270152143 61.7970085144043 716.1505737304688
639.9514515963128 62.22670364379883 714.2545166015625
640.2750761774114 62.60444641113281 714.6356201171875
640.59870075851 61.924781799316406 714.3960571289062
640.9223253396085 61.8425178527832 712.221923828125
641.2459499207071 61.05779266357422 710.5940551757812
641.5695745018056 60.543155670166016 709.5125122070312
641.8931990829042 60.29792404174805 707.71142578125
642.2168236640027 60.5890998840332 707.155029296875
642.5404482451013 60.692237854003906 706.3643188476562
642.8640728261998 61.730796813964844 705.8359375
643.1876974072984 60.833984375 705.2966918945312
643.511321988397 60.319732666015625 705.0374755859375
643.8349465694955 60.783077239990234 703.52490234375
644.1585711505941 60.56122970581055 702.6768188476562
644.4821957316926 60.933170318603516 702.311279296875
644.8058203127912 60.777713775634766 701.073974609375
645.1294448938897 60.593875885009766 700.1282958984375
645.4530694749883 60.93608474731445 698.1031494140625
645.7766940560869 60.42300033569336 697.1154174804688
646.1003186371854 60.321922302246094 696.0477294921875
646.423943218284 61.02753448486328 695.75244140625
646.7475677993825 60.28636169433594 694.8046264648438
647.0711923804811 60.2044563293457 692.7460327148438
647.3948169615796 59.310768127441406 692.3927001953125
647.7184415426782 59.883888244628906 691.4713134765625
648.0420661237767 59.404563903808594 691.0130004882812
648.3656907048753 59.714210510253906 690.442626953125
648.6893152859739 59.69290542602539 689.6782836914062
649.0129398670724 62.27370071411133 689.0324096679688
649.336564448171 59.518524169921875 687.8680419921875
649.6601890292695 58.911800384521484 686.4938354492188
649.9838136103681 59.67366027832031 685.0105590820312
650.3074381914666 60.075950622558594 684.0427856445312
650.6310627725652 59.14730453491211 684.04541015625
650.9546873536638 59.78643035888672 683.3919067382812
651.2783119347623 59.8435173034668 681.4508056640625
651.6019365158609 59.299049377441406 681.037353515625
651.9255610969594 58.6377067565918 680.11669921875
652.249185678058 58.88147735595703 679.2853393554688
652.5728102591565 59.35026931762695 678.486083984375
652.8964348402551 60.40800476074219 678.8319091796875
653.2200594213537 60.023948669433594 679.0910034179688
653.5436840024522 60.08197021484375 679.3910522460938
653.8673085835508 59.46690368652344 679.2269287109375
654.1909331646493 59.00560760498047 677.7340087890625
654.5145577457479 58.65092468261719 674.8703002929688
654.8381823268464 58.56629180908203 672.8374633789062
655.161806907945 59.33441925048828 672.2416381835938
655.4854314890435 58.60240936279297 671.094970703125
655.8090560701421 58.59805679321289 670.9892578125
656.1326806512407 58.26228332519531 670.0468139648438
656.4563052323392 58.72262191772461 669.7133178710938
656.7799298134378 59.818565368652344 671.0964965820312
657.1035543945363 59.66441345214844 671.6070556640625
657.4271789756349 59.28091812133789 672.5887451171875
657.7508035567334 59.12282943725586 671.7238159179688
658.074428137832 59.51034164428711 670.9453125
658.3980527189306 60.400001525878906 668.9456176757812
658.7216773000291 59.51649475097656 665.654052734375
659.0453018811277 58.817264556884766 663.9277954101562
659.3689264622262 58.87016296386719 660.3960571289062
659.6925510433248 58.8433837890625 660.0905151367188
660.0161756244233 58.801368713378906 658.3167114257812
660.3398002055219 58.688514709472656 657.1207885742188
660.6634247866205 57.84257125854492 656.8494873046875
660.987049367719 57.83686065673828 655.8898315429688
661.3106739488176 57.67634963989258 654.8829345703125
661.6342985299161 58.023765563964844 653.7486572265625
661.9579231110147 58.177120208740234 652.3651733398438
662.2815476921132 57.94745635986328 651.9703369140625
662.6051722732118 58.5306282043457 651.4422607421875
662.9287968543103 57.79069519042969 649.5534057617188
663.2524214354089 57.77870178222656 648.521728515625
663.5760460165075 58.23133087158203 648.871826171875
663.899670597606 58.23884963989258 647.9172973632812
664.2232951787046 57.2682991027832 646.42578125
664.5469197598031 57.249629974365234 646.5285034179688
664.8705443409017 56.80553436279297 645.6956787109375
665.1941689220002 56.865997314453125 644.2034912109375
665.5177935030988 56.33937072753906 643.2124633789062
665.8414180841974 57.41480255126953 642.416015625
666.1650426652959 57.88956832885742 641.5844116210938
666.4886672463945 58.27757263183594 640.4278564453125
666.812291827493 57.588958740234375 640.4063720703125
667.1359164085916 57.495941162109375 638.5342407226562
667.4595409896901 56.556236267089844 636.718017578125
667.7831655707887 56.65046310424805 635.5580444335938
668.1067901518873 56.767574310302734 634.8406982421875
668.4304147329858 56.8051872253418 634.0316162109375
668.7540393140844 55.20121765136719 633.8380126953125
669.0776638951829 56.2203254699707 634.7763671875
669.4012884762815 56.99215316772461 634.8654174804688
669.72491305738 56.74790573120117 635.105712890625
670.0485376384786 56.656246185302734 636.029052734375
670.3721622195771 57.96724319458008 636.5181274414062
670.6957868006757 57.508663177490234 637.090087890625
671.0194113817743 57.53388214111328 638.6847534179688
671.3430359628728 57.004886627197266 638.5955810546875
671.6666605439714 57.47972106933594 638.0982666015625
671.9902851250699 58.078765869140625 639.3201293945312
672.3139097061685 57.615760803222656 639.4478759765625
672.637534287267 58.24144744873047 637.6901245117188
672.9611588683656 57.91566848754883 636.2840576171875
673.2847834494642 57.74680709838867 635.3917236328125
673.6084080305627 57.41703414916992 634.2889404296875
673.9320326116613 57.402496337890625 633.311279296875
674.2556571927598 57.218360900878906 630.683837890625
674.5792817738584 57.016902923583984 629.1116333007812
674.9029063549569 56.2008171081543 626.5997314453125
675.2265309360555 56.571842193603516 625.5300903320312
675.550155517154 55.784423828125 624.6112060546875
675.8737800982526 56.20500183105469 623.9097900390625
676.1974046793512 55.83274459838867 622.52392578125
676.5210292604497 55.67266082763672 621.6346435546875
676.8446538415483 55.72852325439453 619.6590576171875
677.1682784226468 55.35877227783203 618.1500854492188
677.4919030037454 54.850101470947266 617.6678466796875
677.815527584844 55.346458435058594 617.9100952148438
678.1391521659425 55.8338508605957 617.8040161132812
678.4627767470411 55.55101776123047 617.0585327148438
678.7864013281396 55.76154327392578 615.7625732421875
679.1100259092382 55.653743743896484 614.5439453125
679.4336504903367 55.59221649169922 615.0029907226562
679.7572750714353 56.06025314331055 613.8391723632812
680.0808996525338 55.97158432006836 613.6889038085938
680.4045242336324 56.44259262084961 613.0136108398438
680.728148814731 56.45380783081055 611.6083984375
681.0517733958295 56.00248336791992 609.7736206054688
681.3753979769281 55.74445343017578 610.0639038085938
681.6990225580266 55.78516387939453 608.3532104492188
682.0226471391252 55.097633361816406 607.408203125
682.3462717202237 55.18292236328125 605.9530639648438
682.6698963013223 54.93715286254883 604.1148681640625
682.9935208824209 54.72710418701172 603.4998168945312
683.3171454635194 54.867149353027344 601.9306030273438
