528.0399990987778 93.42983782491513
528.3639990997315 93.39716620381229
528.6879991006851 93.49777689963344
529.0119991016388 93.70690577516959
529.3359991025925 93.97425729309806
529.6599991035462 94.23770901264007
529.9839991044998 94.44065115325995
530.3079991054535 94.5463933942963
530.6319991064072 94.54452643646582
530.9559991073609 94.44908606553054
531.2799991083145 94.29227027723881
531.6039991092682 94.11930303958782
531.9279991102219 93.98871107058876
532.2519991111756 93.97935298687754
532.5759991121292 94.19996918593321
532.8999991130829 94.79747693602394
533.2239991140366 95.95884635365391
533.5479991149903 97.90111229312909
533.8719991159439 100.84954328032708
534.1959991168976 105.00436729830388
534.5199991178513 110.4984041363031
534.843999118805 117.35088904619222
535.1679991197586 125.4245533314494
535.4919991207123 134.3969641507711
535.815999121666 143.75642919938971
536.1399991226197 152.8306292420223
536.4639991235733 160.8543581553031
536.787999124527 167.07388112529534
537.1119991254807 170.86863262994018
537.4359991264344 171.86684365453
537.759999127388 170.0279459984484
538.0839991283417 165.66630684857648
538.4079991292954 159.40691886585736
538.731999130249 152.07937370591245
539.0559991312027 144.57337844656752
539.3799991321564 137.69315718052113
539.7039991331101 132.0468449487109
540.0279991340637 127.99128981659572
540.3519991350174 125.64042133027519
540.6759991359711 124.92329756809531
540.9999991369248 125.66055798460977
541.3239991378784 127.63163261207355
541.6479991388321 130.6107233704198
541.9719991397858 134.36551844180923
542.2959991407395 138.63242608666022
542.6199991416931 143.09215387851643
542.9439991426468 147.36624736564553
543.2679991436005 151.05003744794712
543.5919991445542 153.77643955745523
543.9159991455078 155.28823324568674
544.2399991464615 155.4967513631691
544.5639991474152 154.50104689718913
544.8879991483689 152.55774565931736
545.2119991493225 150.00999479857873
545.5359991502762 147.19727431503148
545.8599991512299 144.37258840840596
546.1839991521836 141.65216753525394
546.5079991531372 139.01368338553593
546.8319991540909 136.33810654053843
547.1559991550446 133.4757322776781
547.4799991559983 130.3163908535962
547.8039991569519 126.8415017280887
548.1279991579056 123.14171772967762
548.4519991588593 119.40040675473082
548.775999159813 115.85198093094608
549.0999991607666 112.73042259542821
