GT NN eV BPFA SSS ITKrMM FS3D wKSVD
879.0 863.3579548832772 625.2399993848801 835.0688335906486 841.6209753572163 832.9731242582062 836.7777576821908 832.6873185177047
841.0 868.6295315711119 625.5639993858338 830.2613459478364 841.4806352549847 828.7754678054677 832.0413832817575 828.1117919460694
827.0 864.4360480013772 625.8879993867874 830.3047281608617 840.0745532847747 828.7967590789841 832.1295268720232 828.4448714862855
819.0 859.8338908133528 626.2119993877411 827.5346514150331 836.2395925513915 825.5841689708885 829.3852999428974 825.7504165448594
836.0 857.3938184770236 626.5359993886948 825.7258013539308 834.0260278940314 823.6540944377919 827.4704622406696 823.8187291135754
801.0 854.7190272263209 626.8599993896485 825.576067302432 833.2946080884963 823.2236021006871 827.3138251354254 823.5964994407761
787.0 855.5034896619056 627.1839993906021 824.9583222945736 833.5884689337126 823.3686090375597 827.2355885800301 823.3046693320405
740.0 856.3718227997025 627.5079993915558 825.4056909576801 834.3920026842504 823.8306371849941 827.510849135063 823.7765560828178
822.0 851.8460487968572 627.8319993925095 821.9895817837506 831.4323377745415 820.3335875507146 824.4290492547066 820.4552092804524
779.0 852.2873274532972 628.1559993934632 822.3872364225141 830.6313553339022 820.3414350366147 824.1391284544627 820.4138852098635
894.0 848.8591060476684 628.4799993944168 821.8614989048193 829.2761648878826 819.9716021378694 823.8779275736205 820.0939012622252
837.0 848.561240951013 628.8039993953705 821.9029197084005 828.688437753967 819.5642415738743 823.6862849162563 819.8682620246896
847.0 848.8069402543994 629.1279993963242 820.4308430561498 829.0356771105846 818.6284673665144 822.7389985123118 818.6420761891859
894.0 849.3726146667635 629.4519993972779 819.8075032108896 829.2621462524248 818.510589731357 822.5493371607122 818.5431470348188
859.0 844.1611250599476 629.7759993982315 817.6358136701846 826.4056878279429 816.1547284755068 820.587957857846 816.4782881475182
930.0 839.7652518115447 630.0999993991852 817.574177437183 825.1589621985801 815.8535275256874 820.6483452955223 816.5792120787476
869.0 839.354202466232 630.4239994001389 816.7770890239808 823.2084743076762 814.6607301394631 819.195040739747 815.4774501535669
878.0 838.1810292039108 630.7479994010926 814.3846319592377 821.093592171309 812.0082152335258 816.44234161874 812.8165103180996
800.0 837.0229784779091 631.0719994020462 811.5848251869925 818.4917820602471 809.3249980990618 813.4682702232581 809.9941712847786
787.0 840.4567568839211 631.3959994029999 807.8085985564949 817.9850400547713 806.2899537576473 809.9135336222286 806.2867929245215
739.0 839.2393312136411 631.7199994039536 806.9060496301205 817.0251454578711 805.4980603582596 809.0572698468619 805.3477756432096
711.0 839.6782878048126 632.0439994049073 806.8701121345723 817.0026312652905 805.2096456191526 808.829559839801 805.4438151112981
741.0 840.3952195471494 632.3679994058609 804.440212012962 815.0043019471735 802.6427394340866 806.192263069683 802.8148896287362
719.0 840.9893262356205 632.6919994068146 803.5995630801087 815.166631151222 802.4364101202688 805.4849545866906 802.1663619159668
704.0 838.4791121704263 633.0159994077683 802.6666364074322 813.3724407185845 801.6568118235695 804.5808569959942 801.1007201817666
768.0 835.8175458376069 633.339999408722 800.9218969118856 811.7557809032528 799.8586079663243 802.8340889236875 799.4793005789685
720.0 830.0671982877799 633.6639994096756 799.2623212638749 808.5579143154337 797.6756932744075 801.2593018915529 797.6377967100348
764.0 827.2587396091304 633.9879994106293 796.3001566892372 805.0460735032827 794.2529618245055 798.1950968240792 794.735942003832
827.0 818.7477657386842 634.311999411583 794.6696261352218 801.5521183955927 792.2028119086052 796.6896962540283 793.0291046419438
812.0 823.3333848721446 634.6359994125366 795.0679288419553 803.2095871289306 793.0601253979702 796.7516649672516 793.2725642596656
785.0 820.3448475702485 634.9599994134903 795.370728584955 802.4198085402476 793.2992120449562 797.2644659612281 793.7851994907724
752.0 819.2967407065925 635.283999414444 795.3835279619624 803.3224990650285 794.1979991611473 798.1117189776346 794.2174668328693
711.0 816.8175830742792 635.6079994153977 794.0403227284073 802.3414060629779 792.5581878585513 796.9663624154323 792.9192492898464
760.0 817.7005982383669 635.9319994163513 792.914257033975 800.4653154405163 790.9189913260417 795.0371118091402 791.4785033506115
750.0 816.4886215412205 636.255999417305 792.6245716364813 799.4758097317542 790.5100162588775 794.79942373457 791.2814256783894
748.0 820.0443335249612 636.5799994182587 791.3313173263924 799.6915265046351 789.3156838839434 793.1481405477186 789.942862480937
775.0 817.6353326923751 636.9039994192124 789.0575433723283 797.0324698532838 786.8733084339551 790.9609879540172 787.7268786616585
793.0 818.8001478307791 637.227999420166 790.7738261697965 797.8637329654164 788.3810426092539 792.3458459250592 789.132011881811
711.0 815.0262468494925 637.5519994211197 786.1706257148654 793.0535996686109 783.2328628186978 787.5095108705765 784.3034576671198
730.0 812.4751994394371 637.8759994220734 785.5468724002646 792.441498192514 782.6251833459248 787.1494450654928 784.0195435475774
798.0 810.7334311889291 638.1999994230271 785.6464236502006 791.7385754200216 782.87064570962 787.1900428993332 784.0936472465445
809.0 808.6082457147609 638.5239994239807 785.8776557730903 790.6341889484695 782.9951845813983 787.4481794045408 784.3391497623142
778.0 803.0727323439509 638.8479994249344 784.3643684801689 788.1129406277673 781.3126668923796 786.3277416428747 783.2042685186227
774.0 803.1093494494012 639.1719994258881 782.8267885655215 787.3122326451927 779.5837028584252 784.1907669696199 781.357623938691
733.0 804.18655183923 639.4959994268418 780.3994646982046 785.5984908816686 777.1745345791883 781.3048180716071 778.7292250631687
756.0 807.0619485690111 639.8199994277954 779.9204154290244 785.7620936241311 776.7072608352453 780.5294611842627 777.9305376275106
728.0 810.3428765573348 640.1439994287491 776.2323116655272 785.3128487545517 774.0030314393927 777.1694329541862 774.3017403515029
695.0 808.5553478240836 640.4679994297028 777.7861573290282 785.5062441535117 775.7940349440368 779.0712914794577 775.9125540203656
704.0 807.9183760422023 640.7919994306565 774.9635668632328 783.6232849197198 773.3495943078312 776.3301848955582 773.2296386596028
768.0 808.5459331933663 641.1159994316101 773.6632685885082 783.0598862136079 771.9332950089304 774.9622505158453 771.8577205651034
727.0 805.8150478594765 641.4399994325638 773.4427016476612 782.0616274309825 771.4552553038578 774.6632777568642 771.537784190802
644.0 806.1706048458252 641.7639994335175 771.8784202807743 781.7215135755116 769.9049394549921 773.2209726728871 769.9857130491934
703.0 807.3748977116587 642.0879994344712 770.7077231978861 780.8256307019453 768.8441612670896 771.7797348770442 768.6887441506937
745.0 798.6257316983525 642.4119994354248 765.8417652521498 775.2762947285398 763.8439824453113 767.1371624026648 763.9038704643393
758.0 795.2748525599644 642.7359994363785 766.769382475553 775.6683676990408 764.9450808161515 768.4231054315568 765.1951440021128
749.0 795.4775688718519 643.0599994373322 765.5509770502447 774.2115744520424 763.4140018071474 767.119250311611 763.7912246871036
763.0 798.1359216308464 643.3839994382859 766.0583887038974 775.1261185479001 764.1912731901795 767.6626298929351 764.371788908197
700.0 796.4537981898899 643.7079994392395 765.4916053507902 773.6170883774032 763.5971126558754 766.9413685773484 763.6415495891013
712.0 802.1914957287452 644.0319994401932 763.9720954744098 774.083189568867 762.1503676793939 764.8499368986443 761.9278766793151
730.0 799.4906738229133 644.3559994411469 762.1927596617604 772.2121431050971 760.5611217180527 763.1186457499534 760.2718318452277
724.0 797.2584914504392 644.6799994421006 762.865325657445 771.2452847309763 760.6380694587422 763.760965068568 760.7522922949956
783.0 795.5829965406589 645.0039994430542 760.4369953932645 768.6497167555807 757.9203017166298 761.0298380384551 758.1486982328745
718.0 795.176651781552 645.3279994440079 760.0942597793097 768.5652203494845 757.8669110249472 760.8587329597802 757.6347014520264
736.0 792.4967340595433 645.6519994449616 760.4210556636843 768.9211777100893 758.3704765262853 761.414800918234 758.1036698202124
655.0 787.869427992181 645.9759994459152 757.4503180751381 766.4361489433674 755.4740110476164 758.8789548447957 755.6540250863478
708.0 784.5537657773973 646.2999994468689 757.3753070491493 765.0114061261784 754.9802015112801 758.7422779789601 755.4419230083116
644.0 782.8867774349719 646.6239994478226 755.7412908499787 764.0487180121646 753.6848518656218 757.3582179957059 753.9488416574633
666.0 788.4684154279 646.9479994487763 754.9011385696111 765.9621981984184 753.2772306993447 756.627214762811 753.5162341833827
707.0 793.9300023544221 647.27199944973 752.6853565254382 765.1155448281734 751.4054572743257 753.6222302391417 750.8538345407708
742.0 793.2161664833735 647.5959994506836 751.8347087397559 765.10410580014 750.72835352387 753.4457261562275 750.3861441014941
818.0 789.4605454268133 647.9199994516373 752.7840342909948 764.1584960219529 751.5891048301417 754.5135478756016 751.4451090004949
737.0 788.7820878968348 648.243999452591 750.3155928561379 761.8660088936133 748.8083954993551 751.7131471810371 748.5166431841532
734.0 791.2348863165666 648.5679994535446 749.143351566906 761.6785729314034 748.2313818173392 750.368908786425 747.03608936116
779.0 792.1053981413984 648.8919994544983 747.6571579781678 761.2229948778478 746.7965283051122 748.5063549069439 745.5931929890528
802.0 789.750745731518 649.215999455452 746.4551432054654 759.3993826631613 745.4290980238777 747.3597087936437 744.266363527509
818.0 783.8165308642757 649.5399994564057 743.2161040350588 755.5368758726919 742.0055026456537 743.9838726919184 740.8353708716462
754.0 780.020500166575 649.8639994573593 739.9797119918587 751.9674333484619 738.7024150451256 740.95284427698 737.7964095304027
759.0 782.5141550340591 650.187999458313 740.4769335022286 752.7689244708106 739.2372862709141 741.1672727531724 738.1502894152856
784.0 781.5641961326043 650.5119994592667 742.3939819003454 754.1924115804416 741.3712585136032 743.254507811989 740.2251136767018
742.0 779.06861159684 650.8359994602204 742.4033135083507 752.7045873583668 740.909903456353 743.1316911143405 740.1381251576307
796.0 777.7883024455934 651.159999461174 742.8734991767876 753.403737769497 741.3957856827823 743.7441089370415 740.7991492688941
735.0 772.9893467852961 651.4839994621277 738.6041152843394 748.8259743168131 737.2125663117023 739.961047833135 736.8868367327125
749.0 769.9509281112145 651.8079994630814 738.2189086550213 747.8075256437961 736.6190841679911 739.7408578460077 736.538723181067
751.0 766.2888674422202 652.1319994640351 737.6326711203503 745.6832261270285 735.8588208921121 739.3122385583182 736.0191056405521
769.0 766.1279724035483 652.4559994649887 737.6506100968329 744.044647806365 735.4604135930974 738.6233703026 735.4524068395211
720.0 764.3546830539259 652.7799994659424 734.6827286952575 741.5810422241399 732.2471583311383 735.5426373653819 732.5786190085086
725.0 759.7577839430888 653.1039994668961 737.2256300060237 742.0011361276936 734.581332629427 738.5055269646339 735.2861798934063
727.0 762.5668442261816 653.4279994678498 737.4581180087413 743.6851790664539 735.1045019975662 738.8037600820011 735.6591245113835
687.0 760.0264596209565 653.7519994688034 736.9630460420813 742.7037159094764 734.5157483598855 738.2436203529211 735.0738078758282
674.0 762.6858474232683 654.0759994697571 737.2087016281758 743.7765618076695 735.0892794854229 738.5406597027772 735.4871287691088
706.0 764.3816064323522 654.3999994707108 736.3437162550581 743.1650018912508 734.3418719272371 737.4535296885201 734.4382386743563
711.0 758.7306732287493 654.7239994716645 734.8257632525607 741.2692604436148 732.6241662722482 736.6569997968961 733.2594245053887
701.0 758.4741114628305 655.0479994726181 734.2490155385269 739.9087052027585 731.8661177321446 735.4923938274475 732.3262415349596
744.0 756.8143994987424 655.3719994735718 730.2133483496814 737.4981917094898 727.9277508783654 731.5918041165571 728.3627807673654
730.0 761.6743749684889 655.6959994745255 729.7478298595264 738.8316801715583 727.8799565547397 730.961696961638 727.9318546476829
727.0 762.6650280966513 656.0199994754792 728.974259126133 738.3697991553627 727.2716491750323 729.886333281649 726.9893023467192
741.0 759.1269132060572 656.3439994764328 727.2355302835454 736.1556422764236 725.5016187622459 728.363480873197 725.3497121922238
744.0 757.0270463458861 656.6679994773865 725.3043793089167 734.8191181958991 723.8904284152675 726.2825530869387 723.3889055126231
755.0 757.5677041966912 656.9919994783402 724.698495307748 733.6070991428808 723.087516768439 725.2986434318474 722.6591072829834
645.0 752.9934145126165 657.3159994792939 723.6158871985257 731.9151517173316 722.0369329660477 724.5192968940951 721.645989625843
752.0 752.6225489842386 657.6399994802475 722.7640403117966 731.4899325745088 721.0391336210807 723.7384443154306 720.6756939615383
688.0 752.5428735752477 657.9639994812012 724.2035450419963 732.0799783236155 722.5665442975533 725.3358458745664 722.120521906854
717.0 753.5393878951212 658.2879994821549 722.5049422281468 731.0798002380508 720.8978891994776 723.4780995051337 720.0446557797468
776.0 752.4174253452204 658.6119994831085 720.9641673358362 730.5354297421007 719.588454072515 722.0619110021142 718.9571436141165
779.0 753.7833563919992 658.9359994840622 719.5096617093225 728.8712162638348 717.8842147191699 720.2637689064819 717.058910423317
780.0 756.1682930219205 659.2599994850159 717.7989735440474 728.983080822129 716.5740385327729 718.5929509279609 715.6151475562439
764.0 751.8213666655363 659.5839994859696 717.549301829127 727.6422621230118 716.0012015135776 718.4063177314158 715.5508594384875
767.0 751.5764899966439 659.9079994869232 717.5159538032696 728.7752300828777 716.5904478566583 718.7813964417222 715.9316912732638
751.0 750.9207550180203 660.2319994878769 715.9332067700145 727.2221723837224 714.5332180452957 717.0366760350465 714.3314347626196
793.0 749.3657594068684 660.5559994888306 715.0402611474352 725.73464243788 713.4908599382186 715.9336528422249 713.3479735766645
686.0 747.6263134661542 660.8799994897843 713.8671377647391 723.9279145837966 712.2843407557398 714.81388497912 712.1454276833267
718.0 744.6340716451969 661.2039994907379 712.4025084449573 721.092683214406 710.4996884634105 713.0190428926976 710.3626258918455
771.0 744.8104630119021 661.5279994916916 709.7135135611378 718.3387262925738 707.7022687509326 710.0000188020941 707.280106178905
756.0 743.5806538506448 661.8519994926453 710.7481109989794 718.3545923441151 708.6599915869746 710.9847041792983 708.2451304159162
715.0 743.2996769423744 662.175999493599 710.6902764905237 718.2428983483683 708.6175191055642 710.8989553640646 708.1677711559214
676.0 740.500505727716 662.4999994945526 707.5404735843815 715.0975635777744 705.1322948432927 707.7216225572922 705.0647760153834
590.0 739.4872738049226 662.8239994955063 706.9782352551593 714.800967113465 704.7562189290742 707.2912871565661 704.445788088943
732.0 742.0364287171789 663.14799949646 706.8151220026356 715.9254769049778 704.9484323052591 707.1411326478404 704.4809056502158
657.0 735.3016142279747 663.4719994974137 705.2348673327454 712.2778239350004 702.8993072236846 705.8124326167646 703.259821111848
615.0 738.1632428144505 663.7959994983673 706.6416536721943 714.5342905555189 704.8813212312091 707.2859407750293 704.3492915480542
637.0 736.3012637293809 664.119999499321 706.1197001988172 713.2395959246849 704.2721675679023 706.7281193925268 703.9860270562571
647.0 732.9155862616776 664.4439995002747 704.9424073609928 711.6440990411633 702.9174339970757 705.7203426239766 702.9769808010981
725.0 732.5368513210493 664.7679995012284 703.1014117594534 710.193585051702 700.8034460327502 703.5164657600482 700.8946247289742
699.0 727.1589801690205 665.091999502182 701.7978378968962 707.4085564420263 699.2336491587574 702.1457594367773 699.5756557401658
716.0 729.8008315637206 665.4159995031357 701.3181101057523 707.2487745386351 699.0059871667398 701.6397826064493 699.1185377446004
752.0 728.7162902881092 665.7399995040894 701.9646901545286 707.4343404400821 699.6138907904469 702.2052850002459 699.6130425757412
748.0 724.0006459919612 666.0639995050431 698.8151710549781 703.8764173543801 696.101567562124 699.4180163788952 696.6480701981159
701.0 727.501720534469 666.3879995059967 698.8016448402934 705.8552890087556 696.4861993754715 699.6049991912294 696.7734073473549
780.0 727.5123827240245 666.7119995069504 696.3432816628775 704.4857457659538 694.2855798029509 696.8683560043014 694.1105536356188
822.0 725.5735432982008 667.0359995079041 698.3224928004404 704.918117111247 696.2775373417784 698.7868033328755 696.211153283615
729.0 724.6575185828407 667.3599995088578 696.7342361784752 703.7940234767848 694.73202862237 697.295757735698 694.8388717075494
688.0 722.3893585148693 667.6839995098114 694.637086008935 702.1513480024639 692.6729063869046 695.3728613942192 692.9061166534657
718.0 723.107734809082 668.0079995107651 697.0217499028851 702.4575110190531 694.670956187333 697.1649140545452 694.8167455952258
738.0 721.9360599045037 668.3319995117188 697.4307870635273 702.2518468561577 694.6125313855215 697.694595603335 695.1978771622453
718.0 724.7409040792509 668.6559995126725 697.877601787645 704.1394595685 695.301764232647 698.200991094728 695.7707932025467
722.0 725.4522233529103 668.9799995136261 696.8186077134679 703.8799284404564 694.6912830349223 697.144897563925 694.4198059000761
705.0 726.7589409456605 669.3039995145798 694.2036163017196 701.714992648945 691.681533243149 694.030969160261 691.3187812214272
667.0 723.5702369209231 669.6279995155335 693.1884374053316 700.2014634510177 691.0429746642185 693.3128649593776 690.3888539166858
696.0 719.959233048907 669.9519995164871 688.1737076948843 696.4807053212012 686.037483954154 688.6326564564549 685.603727524456
737.0 715.0407425530199 670.2759995174408 685.9418719182247 692.8660659107525 683.5841751610855 686.4979927735343 683.4762033062964
699.0 715.0790683227681 670.5999995183945 685.5455260350036 692.3612093730916 683.1485512501944 686.1074519658353 683.0185763285797
697.0 714.7134132310385 670.9239995193482 685.9437223206362 691.5984925190444 683.486306581278 686.2733663468246 683.4374177581458
660.0 713.4643815986243 671.2479995203018 684.9606840291759 691.4285556846073 682.6685987399719 685.9029050000019 683.0018167122222
692.0 714.5582216829731 671.5719995212555 684.5304827621964 691.3350236449756 682.4043570209883 685.1227443206018 682.3622112223512
667.0 716.0675773698814 671.8959995222092 684.6948235862143 692.3107100871574 682.8214920287157 685.3885731612206 682.5371409822635
761.0 716.9953504030744 672.2199995231629 687.1240721770022 694.7906941475087 685.4805014635426 688.0310578354 684.9968266202189
704.0 722.9509332213016 672.5439995241165 688.5456944192334 697.5497977992595 687.1402768079857 688.7941753322277 685.9757817821418
736.0 721.1446824719513 672.8679995250702 689.0231512427183 696.9849817360016 687.356775864315 689.5405518845037 686.6068745867822
678.0 719.1397446200215 673.1919995260239 687.7615229227979 694.7441048595693 685.7936685917933 688.148198269358 685.285351005046
618.0 723.4039672802639 673.5159995269776 687.1338080947519 696.2375493929727 685.4587152969667 687.2627230855309 684.5013516392875
666.0 721.6298043063022 673.8399995279312 686.5053628461582 695.1546442627742 684.6858976193098 686.7849589220227 684.0005569250559
610.0 717.386674090582 674.1639995288849 682.5182497439432 691.0216717160487 680.3918459099028 682.5056154239762 679.7895037574518
595.0 716.3570162831131 674.4879995298386 680.2751276997086 689.8309780970035 678.8802931717006 680.4743482630856 677.9902502761855
596.0 713.0045775492458 674.8119995307923 676.3453610086109 685.4292646665509 674.4250396465618 676.0385972897806 673.7577487837644
586.0 710.961181012634 675.1359995317459 675.4367633448359 683.7700270417517 673.2951447811372 675.0472022090423 672.6946263032179
642.0 705.1164003532539 675.4599995326996 673.6681212524506 682.0361233681232 671.7663846716295 674.0870941624158 671.5754665904198
670.0 703.5007655359263 675.7839995336533 671.9821841588822 679.8081993582821 669.953922355605 672.3038258102332 669.893156777322
719.0 702.1199900637095 676.107999534607 672.6156755348267 680.6093005871446 670.775838645324 673.2018176205921 670.8402203861107
672.0 696.6749233277983 676.4319995355606 671.247565836392 678.1902698640644 669.2673512012731 672.1991618776259 669.597294083751
635.0 696.5214453641661 676.7559995365143 671.4425850708155 678.3150892847035 669.4196764144253 672.2841707548686 669.9006530250489
688.0 695.0666615618298 677.079999537468 670.8677002032329 677.1326446500824 668.9199266380965 672.0073909745363 669.5131310358337
654.0 690.7959477586438 677.4039995384217 669.7946687105555 674.6695701074202 667.345569323477 670.8609473675531 668.2648385441786
571.0 687.7940596860476 677.7279995393753 669.0721009695576 673.4896957216914 666.7587342968429 670.5220241842524 667.69269871665
609.0 691.2284064303072 678.051999540329 669.7813796713142 674.454868570728 667.5347085389928 670.7913355860996 668.0182572115662
686.0 687.0243553586906 678.3759995412827 668.8973938817508 672.1091534026604 666.2455994634374 669.7014730600868 667.1076886370996
730.0 686.7526569460206 678.6999995422364 667.5787578183616 671.7332507201971 664.9613141437512 668.4289106575385 665.9773200592371
684.0 688.7323554166425 679.02399954319 667.472012149327 672.22584379849 664.7826953602765 668.1906770843593 665.4670995261409
611.0 692.7652392623045 679.3479995441437 665.4449102971887 671.1298370510422 662.8444697053719 665.5584603330411 663.1582902451956
535.0 689.9627162063846 679.6719995450974 662.3984926773996 669.5405692676029 660.310408800886 663.2577083126689 660.4921534002156
615.0 689.838862260235 679.995999546051 662.0338532408675 668.6142664725782 660.023656843593 662.5216421667673 660.0972389029973
701.0 691.8570004797109 680.3199995470047 661.8389377999764 669.3251577304515 660.0340539072955 661.9048247905868 659.5724481955149
715.0 685.6243121772765 680.6439995479584 661.128118748233 667.4870418310885 659.5749584927753 661.9379467911199 659.5246606763634
761.0 685.4983075190381 680.9679995489121 661.2193790709861 667.5964841913554 659.7013462831869 661.9360839946181 659.5515960322143
681.0 687.9701351920701 681.2919995498657 660.3325684153045 667.3753100176398 658.5794728989603 660.7612713096087 658.3078112291721
650.0 689.2199183867349 681.6159995508194 659.4112839766082 667.308598984664 658.0265003428062 659.9780122996716 657.556801676681
701.0 690.4337751881377 681.9399995517731 658.0341618509106 666.596459847167 656.6196281844498 658.3640742229228 655.7955520622967
604.0 689.9105512791473 682.2639995527268 657.7849083166814 665.2123293830879 656.0152072535768 657.5231029312688 655.2041359439345
679.0 682.4651232269159 682.5879995536804 657.4985364825873 663.006974640402 655.3750783865463 657.5968878913994 655.4423733143192
711.0 678.2192976439896 682.9119995546341 652.8090761434732 657.9742854183663 650.3072223431417 652.948496304977 650.7267013810068
633.0 677.7489080661128 683.2359995555878 651.9266837329905 658.0838830479795 649.821255110644 652.2543736538779 650.1982414849208
665.0 674.0719902402973 683.5599995565415 650.2338050857231 655.8599924510083 647.6138888629665 650.501312314426 648.1930375669439
610.0 675.0474557873874 683.8839995574951 649.7119922711152 655.8253641939532 647.0006144550398 649.7651213487529 647.6671631674469
633.0 674.4046130907144 684.2079995584488 647.2865489887243 653.8965624056871 644.97250412798 647.4417804498455 645.2950553812504
635.0 675.4926730703648 684.5319995594025 649.98564763069 656.733016190148 647.800813536819 650.3872303243506 648.1052731846866
627.0 681.7959498094662 684.8559995603562 649.1113154337933 658.0043496450086 647.3256404866511 649.3342852622661 647.1018678408492
611.0 677.6250591928833 685.1799995613098 650.5271078055807 657.1125418835048 648.4790052916335 651.035191902927 648.5358184902011
651.0 680.2210572543275 685.5039995622635 652.2358139420803 658.2630545171363 650.0060213634647 652.3668394318062 650.0142741229645
656.0 682.8329430194798 685.8279995632172 653.439971602559 659.5060965380204 651.1736431992754 653.5015687723537 651.1000583883332
668.0 684.7333796980541 686.1519995641709 654.6473609714882 661.121560667019 652.4411026730945 654.6080252124912 652.4045281178174
651.0 688.5033347068293 686.4759995651245 657.62096002973 663.2987532698169 655.4076642839738 657.3420480294405 655.223913737719
622.0 689.7387006602215 686.7999995660782 658.06412167108 664.0431046449378 655.993329776442 657.583264948483 655.6314401392165
611.0 690.118635610548 687.1239995670319 659.127155789071 666.0303001865583 657.4551219605963 658.9552603098773 656.9579991892815
649.0 694.8871791084232 687.4479995679856 661.6951369278115 667.825125665143 659.8004619215334 660.994544482974 659.1529772891604
714.0 692.5054006553823 687.7719995689392 663.8343392010449 668.7083548097203 661.7562041688722 663.1703955589782 661.2637879061726
734.0 689.9628859690214 688.0959995698929 660.5335282108223 665.2932710811065 658.2341121588506 659.8188647425609 657.9393599827824
725.0 689.0581219514398 688.4199995708466 658.8457584538437 664.569900073986 656.6711701706676 658.3084813075028 656.2309030004292
740.0 685.6534802285112 688.7439995718003 659.3657565445409 663.7436972064048 657.0924072462946 658.9642700192201 656.8219866026488
757.0 686.3636551658882 689.0679995727539 657.044953725816 661.9200316655157 654.7622046962701 656.285520313604 654.3955992107832
738.0 686.5807375902175 689.3919995737076 656.1404290057891 663.1401079171461 654.2780470524308 655.7576148653412 653.7647572673601
705.0 683.8690655594028 689.7159995746613 654.0726388161288 660.3226918025397 652.5258082380004 653.7709871996491 651.7864853873687
680.0 682.3360922824996 690.039999575615 651.7429846764929 658.3267273318398 650.1823805223626 651.3534812792061 649.7116044621739
597.0 679.8874358010178 690.3639995765686 649.209645093487 655.8996129109205 647.650350762562 648.5658191650533 647.1829287364833
497.0 675.5725506828043 690.6879995775223 646.018674269095 652.9404116227288 644.442981355131 645.8811850164192 644.3511462598361
582.0 676.7064827959516 691.011999578476 644.6874926293183 652.4273492479499 643.3566531249082 644.4727102080752 642.9654131636291
602.0 674.2355199857093 691.3359995794297 642.942409854593 650.6016223120173 641.4139245827454 642.7240987162915 641.2396528327228
559.0 673.2773612460904 691.6599995803833 641.6566423909967 649.3512961259718 640.0598423180313 641.3833271104995 640.0259731190769
574.0 670.4803151041103 691.983999581337 641.1431237479279 648.0566236652436 639.4499887517103 641.0724475969315 639.4543388349371
644.0 664.27164643032 692.3079995822907 638.8306720339397 645.0785678301866 637.0397015575287 638.9940523059335 637.1010282795849
615.0 664.1896366252312 692.6319995832444 635.8687029063533 642.1725623978812 634.0797761447756 635.8424141728867 633.8683938246231
636.0 667.4276554294229 692.955999584198 635.2332924603459 642.5164730313948 633.4976776729374 634.4917998695936 632.8515121176279
702.0 666.0424468593803 693.2799995851517 636.6447911857466 643.5826442343695 635.0062335197406 636.4269051743871 634.6822780458343
635.0 667.5703695681282 693.6039995861054 635.9553068683689 642.9883578574479 634.1999593550485 635.3772580831857 633.7265010040517
578.0 666.3199606382868 693.927999587059 634.0756763879516 641.5796583610062 632.510444914632 633.8068080138389 632.01854349579
608.0 664.0078524455627 694.2519995880127 634.0626238449751 640.0858773684472 632.4861093150935 633.9493725032154 632.0994383864524
634.0 660.8867208215784 694.5759995889664 632.214346637828 637.9935628885207 630.3780103187966 632.1538580530256 630.2670638299622
600.0 661.8549455015573 694.8999995899201 631.3952229327772 637.9765078108616 629.4553056240251 631.2766351779769 629.2756570218917
634.0 659.4268358390736 695.2239995908737 631.9556436850038 637.5885528895432 629.7683545123267 631.7704217282142 629.9395204634911
654.0 660.8385197056413 695.5479995918274 632.594887659247 638.5986913936898 630.7207957896206 632.1434868473343 630.5151634643312
589.0 659.3521490767596 695.8719995927811 631.4927672002551 638.1630864213116 629.3871508561247 631.3199524624335 629.6537114811748
611.0 659.1878460735611 696.1959995937348 632.1786396396698 638.5292516364923 630.587875943106 632.277564327277 630.3542128601986
612.0 660.0763130901546 696.5199995946884 630.0057724601655 637.894181157667 628.3716466246641 629.9516483859347 628.1763517460081
658.0 657.9779422703651 696.8439995956421 628.6876360658135 636.5054675188617 627.1998445900678 628.8545061379325 626.9673546760356
579.0 656.8427293999373 697.1679995965958 626.5837853733235 633.1879436234383 624.7276593099288 626.0175264113897 624.2304600500075
617.0 654.701476341142 697.4919995975495 626.1649673212439 632.9147650069153 624.5203717234008 626.0004772680098 624.1026497723708
618.0 654.6173046981065 697.8159995985031 623.451738467424 629.93713635702 621.6070348331981 622.7701306324055 621.0939592087714
609.0 653.3940349217347 698.1399995994568 622.4018691482017 629.4383688181484 620.8564989061697 621.8910078994479 620.3066977892204
624.0 650.8322535376217 698.4639996004105 622.3129570368505 627.6266745873852 620.0207278095738 621.402120653942 619.9182137719314
570.0 650.464360035488 698.7879996013642 619.7517490583255 626.1633293393951 617.7219328724183 619.1973190739639 617.6727950106355
596.0 646.4855854241193 699.1119996023178 618.5681516064062 623.8780620391278 616.1184365799223 617.9789236550994 616.320065244394
610.0 648.843348669879 699.4359996032715 617.4000043347627 623.6035568977022 614.88355061796 616.5148229128639 614.8850577422853
616.0 643.2347372852931 699.7599996042252 616.1999258990311 621.1359388682994 613.7724039034335 615.8015684009885 613.9393946638777
696.0 643.7418209915733 700.0839996051789 611.9774732267236 618.8363785799236 610.1027958229757 611.7794408999803 609.8915287438476
706.0 640.9307511461477 700.4079996061325 611.4090640154645 617.559877451063 609.5518808764281 610.9779274185087 609.1431031805442
649.0 642.0558418956898 700.7319996070862 611.0009419060486 617.8677887040881 609.177757043805 610.5511607176468 608.7619293468995
604.0 640.962376591425 701.0559996080399 613.5680317452394 619.4701304263521 611.6785183030727 613.3599422927772 611.3866122657787
587.0 640.5121662862621 701.3799996089936 613.5345430017641 619.5493502053112 611.6037111635069 613.2527304766855 611.5495525434977
