174.94  3791.95274038768
175.457 3692.68953041404
175.974 3635.12230885255
176.491 3539.67542809661
177.008 3528.94815659681
177.525 3542.53518052317
178.042 3484.09060955291
178.559 3523.39343119812
179.076 3566.74128052462
179.593 3586.87151780581
180.11  3543.72662782673
180.627 3578.7158864324
181.144 3619.50864681333
181.661 3602.88102069864
182.178 3582.21030250985
182.695 3505.26602077318
183.212 3428.52762770657
183.729 3395.75468022027
184.246 3398.42385563716
184.763 3400.20150585966
185.28  3350.7755420567
185.797 3326.59927834494
186.314 3270.13777143674
186.831 3236.95471445421
187.348 3218.58449544634
187.865 3160.006862797
188.382 3088.43636044643
188.899 3093.99797166183
189.416 3133.70823618967
189.933 3111.30162916723
190.45  3141.30894984379
190.967 3122.54054372167
191.484 3061.15607012691
192.001 3075.00236122941
192.518 3088.86331586364
193.035 3042.96868617527
193.552 2987.63269885123
194.069 2986.45088399459
194.586 2975.36568856984
195.103 2930.624138901
195.62  2929.63060171963
196.137 2942.0811015583
196.654 2958.63075098592
197.171 2942.63300591007
197.688 2982.30400749449
198.205 2988.48798200882
198.722 3004.81683913311
199.239 2920.13494344752
199.756 2886.45712727149
200.273 2810.80628858008
200.79  2792.28989778153
201.307 2798.44530216983
201.824 2856.11312994574
202.341 2909.79380179937
202.858 2902.99082532778
203.375 2901.81440118828
203.892 2889.90765195528
204.409 2846.03217066047
204.926 2884.17536561468
205.443 2913.74470129865
205.96  2946.64774369123
206.477 2974.7165783676
206.994 3008.41034113135
207.511 2993.40371887297
208.028 2978.31046960475
208.545 2993.01766530063
209.062 2920.17066747048
209.579 2863.84496860902
210.096 2836.61333149917
210.613 2879.07995519175
211.13  2845.94863621661
211.647 2825.20277597177
212.164 2815.91130243329
212.681 2828.63184511853
213.198 2803.84056644672
213.715 2824.67526750928
214.232 2818.38000838839
214.749 2817.73679249047
215.266 2790.09163177617
215.783 2774.87566289512
216.3   2779.4641197363
216.817 2764.65485462303
217.334 2752.36149449848
217.851 2731.05746230615
218.368 2738.76607652373
218.885 2715.45616923596
219.402 2704.21093856945
219.919 2643.84534714057
220.436 2633.38679296298
220.953 2621.77508841644
221.47  2599.75601058224
221.987 2612.04686076286
222.504 2620.12584170097
223.021 2615.18316199775
223.538 2587.41308202241
224.055 2589.61189249538
224.572 2619.56615766362
225.089 2610.58497780686
225.606 2602.60204809642
226.123 2547.60760358477
226.64  2547.09892196649
227.157 2573.70954610509
227.674 2553.8604479638
228.191 2517.55604395321
228.708 2492.35911579675
229.225 2477.21406633157
229.742 2472.68964763519
230.259 2445.65432857581
230.776 2439.78856312474
231.293 2408.76291049835
231.81  2390.05423427724
232.327 2393.89043259137
232.844 2376.63489011752
233.361 2416.06375117236
233.878 2385.08893427555
234.395 2406.43792800084
234.912 2358.4727325883
235.429 2378.62255753883
235.946 2389.28170186923
236.463 2395.24882025724
236.98  2398.21208198698
237.497 2403.92457017912
238.014 2365.34548060319
238.531 2323.80071641847
239.048 2327.89701180487
239.565 2352.59341159588
240.082 2340.38138174986
240.599 2346.61232565407
241.116 2297.95349888381
241.633 2297.01859884832
242.15  2275.86771442161
242.667 2286.43252913203
243.184 2298.47469695993
243.701 2221.02403717145
244.218 2193.52334648368
244.735 2198.82114430743
245.252 2185.04971769296
245.769 2165.90716033331
246.286 2125.24158704456
246.803 2099.24348309455
247.32  2103.58387897685
247.837 2116.7422069559
248.354 2125.05297415484
248.871 2101.70418107242
249.388 2086.53948022145
249.905 2113.27883124597
250.422 2121.60128979879
250.939 2108.39462948422
251.456 2063.71716895095
251.973 2051.97130331133
252.49  2066.78619704322
253.007 2077.8647656832
253.524 2125.68846931857
254.041 2106.3273681997
254.558 2075.46743998305
255.075 2046.73280060652
255.592 2024.07428896104
256.109 2042.80631246541
256.626 2068.44819638119
257.143 2062.15493107207
257.66  2081.28753593616
258.177 2049.54883446479
258.694 2025.91412387182
259.211 2022.19758904458
259.728 2044.18852955761
260.245 2078.75907426662
260.762 2054.20279516675
261.279 2022.94985186095
261.796 1957.92907094485
262.313 1913.10097278732
262.83  1890.4509054125
263.347 1907.99838857921
263.864 1908.43533914639
264.381 1896.88425449396
264.898 1915.81808222753
265.415 1894.63553138337
265.932 1848.93676512375
266.449 1878.90254434113
266.966 1899.36919243294
267.483 1912.2062080211
268 1925.27959443986
268.517 1914.70476966205
269.034 1903.47674236193
269.551 1883.89999267977
270.068 1899.63521788785
270.585 1886.62917994302
271.102 1866.45680004279
271.619 1864.48845530964
272.136 1832.91550167736
272.653 1821.24055633677
273.17  1815.34858021989
273.687 1807.37152934607
274.204 1813.74371167243
274.721 1800.4708517015
275.238 1788.40551362706
275.755 1787.16814817783
276.272 1784.5324279367
276.789 1795.93385085621
277.306 1796.87395695073
277.823 1733.53698718313
278.34  1703.55919067945
278.857 1710.61384344277
279.374 1736.59604457762
279.891 1793.70934004081
280.408 1788.91364733634
280.925 1802.73348484837
281.442 1788.54334752243
281.959 1806.88625170713
282.476 1801.79114767786
282.993 1837.50586810589
283.51  1929.8111067336
284.027 2024.60759352122
284.544 2096.86519022592
285.061 2126.07820770754
285.578 2136.6036121232
286.095 2158.03821093638
286.612 2204.59316951456
287.129 2210.34368392069
287.646 2160.52301095315
288.163 2159.68917099721
288.68  2140.58625758309
289.197 2051.30811083454
289.714 2018.89585138541
290.231 1917.85122150293
290.748 1846.88049841012
291.265 1795.15274336269
291.782 1728.39495475263
292.299 1679.93673060599
292.816 1623.3974094215
293.333 1583.77514353231
293.85  1539.14711298773
294.367 1499.87833719249
294.884 1508.43174553824
295.401 1511.20749364383
295.918 1528.81333322091
296.435 1482.22806832895
296.952 1376.27826493824
297.469 1258.78885949695
297.986 1274.60379156264
298.503 1290.98565809969
299.02  1301.52510912679
299.537 1299.89400223997
300.054 1335.76793995969
300.571 1417.4144273574
301.088 1458.9185581842
301.605 1477.74900564096
302.122 1459.66045989926
302.639 1492.85446500762
303.156 1550.40280313706
303.673 1675.62322865114
304.19  1737.17059993409
304.707 1797.59327116373
305.224 1832.24683677623
305.741 1830.17182819757
306.258 1821.86460838283
306.775 1854.84769343244
307.292 1855.76986782033
307.809 1872.12996642102
308.326 1877.16162386523
308.843 1863.87762409338
309.36  1863.99457842657
309.877 1874.48695524072
310.394 1914.90923073699
310.911 1869.41177517635
311.428 1808.29780399815
311.945 1760.39999163931
312.462 1768.79870386246
312.979 1807.2412886235
313.496 1788.8644359682
314.013 1807.5728216597
314.53  1826.10138580101
315.047 1822.97965092213
315.564 1830.31606209261
316.081 1865.40132153561
316.598 1867.154581844
317.115 1878.09968575508
317.632 1903.58716272319
318.149 1862.63292262823
318.666 1875.44892830374
319.183 1885.15859339477
319.7   1844.71480725726
320.217 1848.48689211133
320.734 1818.4018763206
321.251 1808.94355182477
321.768 1805.75506939892
322.285 1839.96738855454
322.802 1853.62654077482
323.319 1841.58434537971
323.836 1847.74958621182
324.353 1838.37109472224
324.87  1852.453374842
325.387 1935.10503074265
325.904 1941.54210215017
326.421 1900.35896227442
326.938 1825.65459815495
327.455 1764.00394046816
327.972 1702.69633385131
328.489 1709.88182474755
329.006 1749.18338851281
329.523 1762.0525485913
330.04  1776.85740728052
330.557 1795.66235257536
331.074 1772.27801128109
331.591 1735.77290210536
332.108 1742.68156853315
332.625 1795.76854870695
333.142 1802.4390032083
333.659 1804.50335010951
334.176 1783.37297156267
334.693 1764.60340064504
335.21  1715.40151279861
335.727 1713.71671331539
336.244 1689.71720784867
336.761 1692.71520318564
337.278 1650.95306737741
337.795 1622.89513644585
338.312 1638.63760245583
338.829 1651.41741537389
339.346 1615.99040178141
339.863 1589.07103371855
340.38  1594.25736794403
340.897 1615.37707200213
341.414 1625.72409280639
341.931 1608.42625770328
342.448 1615.28415793865
342.965 1590.59279510324
343.482 1590.5238596018
343.999 1575.95296099834
344.516 1579.58476500124
345.033 1626.95830315122
345.55  1659.34052328845
346.067 1602.21587610694
346.584 1606.11275815578
347.101 1610.07048455965
347.618 1583.7170600026
348.135 1595.46095722485
348.652 1636.15655110084
349.169 1664.87683435365
349.686 1651.88853645695
350.203 1654.84246024419
350.72  1654.68265400678
351.237 1665.69529647737
351.754 1707.19931536409
352.271 1684.02962332547
352.788 1667.85945251895
353.305 1628.25203795618
353.822 1582.42099082352
354.339 1588.9737893091
354.856 1571.4668965357
355.373 1582.59089409903
355.89  1573.46135994746
356.407 1575.51341407709
356.924 1560.95702009289
357.441 1579.11576512976
357.958 1586.32422197552
358.475 1579.60669211094
358.992 1547.05589586236
359.509 1545.28211996728
360.026 1519.66127391237
360.543 1508.66631260611
361.06  1512.73227181136
361.577 1476.90685888879
362.094 1447.29964984817
362.611 1429.78535687298
363.128 1460.91606562283
363.645 1443.17618215265
364.162 1442.45713552647
364.679 1378.68948554092
365.196 1383.8320524903
365.713 1445.73201293177
366.23  1411.45901897248
366.747 1399.63843611694
367.264 1383.28428741655
367.781 1371.21429177837
368.298 1378.82973867586
368.815 1413.46197258155
369.332 1401.87476578527
369.849 1398.22216211162
370.366 1397.32689333796
370.883 1373.87676830941
371.4   1375.991579618
371.917 1392.40551580376
372.434 1422.13557593547
372.951 1426.30255354223
373.468 1453.46884204228
373.985 1448.4061254443
374.502 1399.2408996337
375.019 1399.74319179973
375.536 1365.97654452072
376.053 1388.4116769932
376.57  1411.01148753955
377.087 1405.91506121011
377.604 1365.36978952145
378.121 1371.10515707173
378.638 1351.09099194331
379.155 1369.35793968583
379.672 1321.4027476311
380.189 1349.54348260847
380.706 1376.15033007851
381.223 1367.45334633657
381.74  1332.07572588982
382.257 1301.23383630788
382.774 1298.56580037861
383.291 1308.44080626916
383.808 1297.438903182
384.325 1307.30866338192
384.842 1292.25975425166
385.359 1330.03171020846
385.876 1333.46920358729
386.393 1355.07586783503
386.91  1337.92177746537
387.427 1312.48918437994
387.944 1312.47591259111
388.461 1337.76064415597
388.978 1340.41536582559
389.495 1351.35053007464
390.012 1319.10047413425
390.529 1298.45802544122
391.046 1293.62640401323
391.563 1277.31831367088
392.08  1300.67250953071
392.597 1296.42787541378
393.114 1296.08063753931
393.631 1251.16438762988
394.148 1262.73859451633
394.665 1290.72795972254
395.182 1291.37858919693
395.699 1297.11524939744
396.216 1279.95883770202
396.733 1275.64141877319
397.25  1290.08861540617
397.767 1323.276481282
398.284 1352.54006775705
398.801 1358.73450219207
399.318 1375.1779633079
399.835 1363.11310956653
400.352 1334.88107804024
400.869 1333.8465425126
401.386 1334.0243380995
401.903 1298.9314633584
402.42  1308.67537552538
402.937 1278.72402668117
403.454 1261.4590132906
403.971 1226.70063153373
404.488 1205.83449714711
405.005 1203.07948839091
405.522 1259.61149121252
406.039 1301.96552973463
406.556 1319.10316655225
407.073 1325.5561530134
407.59  1323.39675550847
408.107 1273.41003454101
408.624 1263.63604653795
409.141 1300.67705062076
409.658 1303.29198490877
410.175 1287.65078160941
410.692 1262.8032863039
411.209 1262.27408697982
411.726 1254.77337082729
412.243 1298.28562972374
412.76  1293.32842303035
413.277 1299.5374408205
413.794 1260.78454128041
414.311 1286.00958518415
414.828 1250.5200297557
415.345 1269.76018700226
415.862 1235.57541042983
416.379 1249.75361771396
416.896 1279.46739558345
417.413 1272.35466821124
417.93  1257.15671514807
418.447 1223.36635288565
418.964 1198.48821720031
419.481 1172.97748485584
419.998 1184.10349316474
420.515 1190.08362887968
421.032 1200.82435942525
421.549 1236.79798562842
422.066 1225.30964561764
422.583 1217.47015932737
423.1   1164.46398402764
423.617 1147.50387557668
424.134 1141.9941503044
424.651 1136.52591991785
425.168 1116.09288995059
425.685 1129.64783634373
426.202 1123.33611170596
426.719 1123.11340517731
427.236 1143.11073951681
427.753 1155.68060952928
428.27  1135.44931377757
428.787 1142.97594363732
429.304 1139.15545073785
429.821 1130.19197707744
430.338 1118.98828738049
430.855 1111.66502219609
431.372 1141.75529933885
431.889 1112.15643794791
432.406 1128.08741079959
432.923 1092.2777592829
433.44  1112.72027939769
